repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
wenbowen123/BundleTrack,-1,0,2.7,-1,-1,32137,120440
weechat/weechat,-1,-1,6.2,-1,-1,46092,248303
webyog/sqlyog-community,-1,-1,2.4,-1,-1,137947,337225
wdas/brdf,-1,-1,4.4,-1,-1,14905,44186
wargio/r2dec-js,-1,-1,4,-1,-1,22331,70334
wanliyang1990/wlplayer,-1,-1,2.5,-1,-1,18580,9125
wangwenx190/framelesshelper,-1,-1,5.4,-1,-1,3677,20245
wangdingqiao/noteForOpenGL,-1,-1,2.5,-1,-1,55920,88856
wangbojing/NtyCo,-1,-1,4.1,-1,-1,965,5511
wang-bin/QtAV,-1,-1,4.2,-1,-1,17476,71849
walktree/libtorch-yolov3,-1,-1,3.7,-1,-1,67,686
vvaltchev/tilck,-1,-1,5.7,-1,-1,73328,132387
vslavik/winsparkle,-1,-1,5,-1,-1,2955,4698
vslavik/diff-pdf,-1,-1,4.2,-1,-1,182,1047
vsg-dev/VulkanSceneGraph,-1,323,6,-1,-1,5773,74298
voodooattack/nexusjs,-1,0,3,-1,-1,1561,7415
vojirt/kcf,-1,-1,3.7,-1,-1,293,34765
vnmakarov/mir,-1,-1,5.4,-1,-1,6208,122228
vmware/open-vm-tools,-1,-1,5.8,-1,-1,137182,191531
vmprof/vmprof-python,-1,-1,6,-1,-1,2599,9728
vlc-qt/vlc-qt,-1,-1,3.5,-1,-1,4449,7101
vlang/doom,-1,-1,4.4,-1,-1,19605,80442
vkoskiv/c-ray,-1,-1,5,-1,-1,7065,29065
vittorioromeo/ecst,-1,-1,4.4,-1,-1,4160,20699
vitoplantamura/OnnxStream,-1,-1,5,-1,-1,37,6322
visualboyadvance-m/visualboyadvance-m,-1,-1,5.3,-1,-1,17487,131560
visionworkbench/visionworkbench,-1,-1,6.2,-1,-1,44863,135182
vircadia/vircadia-native-core,-1,-1,4,-1,-1,81186,411937
vinszent/gnome-twitch,-1,-1,4.6,-1,-1,1639,16679
vinniefalco/DSPFilters,-1,-1,3.7,-1,-1,305522,526193
vinipsmaker/tufao,-1,-1,4.1,-1,-1,4563,7354
vimfung/LuaScriptCore,-1,-1,3.2,-1,-1,10686,38570
vilbeyli/VQEngine,-1,-1,2,-1,-1,8909,32726
viest/php-ext-xlswriter,-1,-1,4.1,-1,-1,1867,7313
victorprad/InfiniTAM,-1,-1,4.1,-1,-1,3556,22102
vgvassilev/cling,-1,-1,2.5,-1,-1,13440,33884
veselink1/refl-cpp,-1,0,4.4,-1,-1,2920,19649
verilog-to-routing/vtr-verilog-to-routing,-1,59,6.3,-1,-1,293007,1160569
vergoh/vnstat,-1,24,6,-1,-1,541,22952
vedderb/bldc,-1,-1,4.7,-1,-1,101850,197218
vedang/pdf-tools,-1,-1,4.2,-1,-1,2441,11339
vectr-ucla/direct_lidar_odometry,-1,-1,4.3,-1,-1,1417,3032
vearch/vearch,-1,-1,4.6,-1,-1,10933,89122
vczh-libraries/Release,-1,-1,4.3,-1,-1,33188,355883
vczh-libraries/GacUI,-1,-1,6.2,-1,-1,45876,570197
vcmi/vcmi,-1,282,5.2,-1,-1,23217,216043
vcg-uvic/viper,-1,-1,4.4,-1,-1,605,4216
vcflib/vcflib,-1,-1,4,-1,-1,10714,33906
vasi/pixz,-1,-1,4.4,-1,-1,57,1838
varnish/hitch,-1,-1,4.4,-1,-1,1670,9362
varmd/wine-wayland,-1,-1,3.4,-1,-1,2975,8362
vapoursynth/vapoursynth,-1,-1,5.3,-1,-1,5312,48802
valhalla/valhalla,-1,-1,7,-1,-1,36420,160782
vacancy/PreciseRoIPooling,-1,-1,4.1,-1,-1,56,459
v6d-io/v6d,-1,-1,6.3,-1,-1,19659,84963
v1cont/yad,-1,-1,3.8,-1,-1,828,12142
uzh-rpg/vilib,-1,-1,4.8,-1,-1,12852,46664
uzh-rpg/rpg_svo_pro_open,-1,-1,4.8,-1,-1,8735,42639
uzh-rpg/rpg_svo,-1,-1,4.5,-1,-1,1199,5626
uzh-rpg/rpg_quadrotor_control,-1,-1,5.8,-1,-1,606,6241
uzh-rpg/rpg_open_remode,-1,-1,4.1,-1,-1,620,3201
uzh-rpg/rpg_esim,-1,-1,4.1,-1,-1,858,11873
uzh-rpg/flightmare,-1,-1,4.6,-1,-1,4903,12432
uzh-rpg/agile_autonomy,-1,-1,4.3,-1,-1,690,6667
uwerat/qskinny,-1,-1,5.6,-1,-1,5242,78491
utelle/wxsqlite3,-1,-1,4.8,-1,-1,109170,200367
ustcwpz/USTC-CS-Courses-Resource,-1,-1,1.9,-1,-1,10873,119208
userver-framework/userver,-1,0,5.7,-1,-1,31398,261006
uowuo/abaddon,-1,-1,5.2,-1,-1,608,27095
uoip/g2opy,-1,-1,3.8,-1,-1,22275,68317
uoaerg/wavemon,-1,-1,4.2,-1,-1,5966,6388
unum-cloud/ustore,-1,0,5.6,-1,-1,4552,27868
unpaper/unpaper,-1,-1,4.1,-1,-1,647,3619
univrsal/tuna,-1,-1,4.7,-1,-1,1862,13206
univrsal/input-overlay,-1,-1,4.4,-1,-1,22334,38257
unity3d-jp/FrameCapturer,-1,-1,3.4,-1,-1,607,9023
umanovskis/baremetal-arm,-1,-1,3,-1,-1,156577,689565
ultravnc/UltraVNC,-1,-1,4.4,-1,-1,84197,301025
ugo-nama-kun/gym_torcs,-1,-1,2.7,-1,-1,20482,111706
ucla-vision/xivo,-1,410,3.8,-1,-1,172976,508270
ucbrise/confluo,-1,0,4,-1,-1,10701,39558
ucbrise/clipper,-1,-1,4.2,-1,-1,2888,21158
tzutalin/dlib-android,-1,-1,4,-1,-1,222,1158
tysik/obstacle_detector,-1,-1,3.5,-1,-1,1360,3154
tylermorganwall/rayrender,-1,-1,5.4,-1,-1,3609,31923
twitter-forks/mysql,-1,-1,3.1,-1,-1,266113,1205552
twhui/LiteFlowNet,-1,-1,0.5,-1,-1,20430,102601
tuyoogame/huatuo,-1,-1,4.1,-1,-1,372,552364
tuxera/ntfs-3g,-1,-1,4.9,-1,-1,26136,91101
turing-technician/FastHook,-1,-1,4.2,-1,-1,103,1234
turi-code/SFrame,-1,0,4.6,-1,-1,74680,186701
tuplex/tuplex,-1,-1,3.7,-1,-1,36159,125881
tunabrain/sparse-voxel-octrees,-1,-1,4.4,-1,-1,1574,5378
tumuyan/RealSR-NCNN-Android,-1,-1,4.2,-1,-1,6482,37017
tum-vision/tandem,-1,-1,3.2,-1,-1,7041,26514
tum-vision/LDSO,-1,-1,4.5,-1,-1,10513,32822
tudelft3d/3dfier,-1,-1,3.4,-1,-1,5631,14410
tudelft-iv/multi_sensor_calibration,-1,-1,3.5,-1,-1,1234,3475
tu-darmstadt-ros-pkg/hector_slam,-1,-1,3.7,-1,-1,1707,4177
tttapa/Control-Surface,-1,-1,5.8,-1,-1,19466,49389
ttalvitie/browservice,-1,-1,4.3,-1,-1,1209,15744
tsujan/Kvantum,-1,-1,6.5,-1,-1,4663,41895
tsl0922/ImPlay,-1,-1,3.8,-1,-1,27426,171394
trustwallet/wallet-core,-1,-1,5.8,-1,-1,21278,122739
trummerschlunk/master_me,-1,-1,4.7,-1,-1,2823,26176
troglobit/finit,-1,-1,5.7,-1,-1,4452,15824
trishume/eyeLike,-1,-1,4.3,-1,-1,136,437
triple-Mu/YOLOv8-TensorRT,-1,-1,6.9,-1,-1,107,4166
triaquae/CrazyEye,-1,-1,0,-1,-1,19943,98738
trailofbits/winchecksec,-1,0,3.1,-1,-1,5897,9689
trailofbits/polytracker,-1,173,7.1,-1,-1,9095,52869
trailofbits/maat,-1,-1,3.8,-1,-1,5501,47681
tpoechtrager/osxcross,-1,-1,6.6,-1,-1,760,4481
tpoechtrager/cctools-port,-1,1264,5.6,-1,-1,56355,265436
tpm2-software/tpm2-tools,-1,-1,7,-1,-1,10355,45415
tpaviot/oce,-1,0,3.7,-1,-1,564575,1497113
toverainc/willow,-1,-1,6.2,-1,-1,91,3547
torrent-file-editor/torrent-file-editor,-1,-1,5,-1,-1,5748,24421
tonyp7/esp32-wifi-manager,-1,-1,4.1,-1,-1,913,1564
tomhrr/dale,-1,42,4.2,-1,-1,3442,21480
tomasen/splayer,-1,-1,2.4,-1,-1,635325,3303874
tomac/yersinia,-1,-1,5.9,-1,-1,3310,25439
tobimensch/aqemu,-1,-1,4.6,-1,-1,6363,39510
tmate-io/tmate-ssh-server,-1,-1,3.9,-1,-1,5922,39258
tkn-tub/ns3-gym,-1,-1,4.1,-1,-1,901,4274
tklengyel/drakvuf,-1,-1,8.4,-1,-1,37743,77107
titansec/OpenWAF,-1,-1,3.9,-1,-1,1436,14973
tishion/mmLoader,-1,-1,3.9,-1,-1,336,1334
tinyobjloader/tinyobjloader,-1,11,4.7,-1,-1,2934,15888
tindy2013/stairspeedtest-reborn,-1,-1,3.8,-1,-1,3644,12289
timothybrooks/hdr-plus,-1,-1,4.9,-1,-1,534,1992
timmbogner/Farm-Data-Relay-System,-1,-1,6.1,-1,-1,1270,7109
timi-liuliang/echo,-1,0,3.7,-1,-1,713174,3132069
tikzit/tikzit,-1,-1,4.5,-1,-1,1360,8589
tikv/titan,-1,-1,6.9,-1,-1,1717,23436
tihmstar/tsschecker,-1,-1,3.8,-1,-1,162,2216
tihmstar/futurerestore,-1,-1,3.6,-1,-1,137,1476
tiann/FreeReflection,-1,-1,4.1,-1,-1,112,144
thunlp/THULAC,-1,-1,4.1,-1,-1,587,4059
thp/psmoveapi,-1,-1,4.1,-1,-1,18513,52692
thisistherk/fast_obj,-1,-1,5.2,-1,-1,574,3264
theori-io/nrsc5,-1,-1,5.5,-1,-1,931,6982
the-tcpdump-group/tcpdump,-1,-1,6.4,-1,-1,20016,85216
texus/TGUI,-1,-1,4.7,-1,-1,44849,122000
teslamotors/linux,-1,-1,4.3,-1,-1,2770947,13918500
tenderlove/initial-v,-1,-1,4.4,-1,-1,33,643
tencentyun/TRTCSDK,-1,-1,1.4,-1,-1,15005,99164
teeworlds/teeworlds,-1,0,5,-1,-1,9630,85113
teddyluo/hybrid-a-star-annotation,-1,-1,4.4,-1,-1,2034,3228
tearshark/librf,-1,-1,4.4,-1,-1,1210,9039
tdlib/telegram-bot-api,-1,-1,6.2,-1,-1,186,14507
tdegeus/pybind11_examples,-1,-1,4.1,-1,-1,151,534
tbfleming/cib,-1,-1,3.8,-1,-1,213,2086
tapparelj/gr-lora_sdr,-1,-1,5.6,-1,-1,1952,4697
tangsilian/android-vuln,-1,-1,1.9,-1,-1,2278131,10242838
takemaru/graphillion,-1,-1,4.4,-1,-1,3148,16065
t6x/reaver-wps-fork-t6x,-1,-1,3.8,-1,-1,11842,55788
szza/LearningNote,-1,-1,1.9,-1,-1,198,1492
szellmann/visionaray,-1,-1,5,-1,-1,7437,63433
szcom/rnnlib,-1,-1,4.1,-1,-1,231616,433606
szagoruyko/cvpr15deepcompare,-1,-1,4.1,-1,-1,86,738
systemed/tilemaker,-1,-1,6,-1,-1,1368,16573
systemd/casync,-1,-1,5.6,-1,-1,1618,31369
system-pclub/GCatch,-1,-1,2.9,-1,-1,63176,472732
syslog-ng/syslog-ng,-1,-1,6.1,-1,-1,42537,169126
synfig/synfig,-1,0,5.2,-1,-1,60241,226252
symisc/unqlite,-1,-1,5.1,-1,-1,39252,84733
sylar-yin/sylar,-1,-1,3.8,-1,-1,7891,43661
swow/swow,-1,-1,5,-1,-1,12600,102287
swaywm/swaylock,-1,-1,7.1,-1,-1,148,3105
swaywm/swayidle,-1,-1,5.8,-1,-1,5,993
superpoweredSDK/Low-Latency-Android-iOS-Linux-Windows-tvOS-macOS-Interactive-Audio-Platform,-1,-1,1.9,-1,-1,2379,5072
supercollider/sc3-plugins,-1,-1,5.6,-1,-1,43265,297789
sunpinyin/sunpinyin,-1,-1,4.5,-1,-1,8799,28729
sundyCoder/DEye,-1,-1,2.5,-1,-1,201649,972675
sumeetchhetri/ffead-cpp,-1,-1,4.1,-1,-1,18534,107161
sultim-t/prboom-plus-rt,-1,-1,3.6,-1,-1,27413,103636
subsurface/subsurface,-1,-1,5.9,-1,-1,12479,96967
stuntrally/stuntrally,-1,-1,5.1,-1,-1,13167,71344
strongswan/strongswan,-1,1014,6.7,-1,-1,142534,404111
stream-labs/obs-studio-node,-1,-1,4.4,-1,-1,3640,37018
strawberrymusicplayer/strawberry,-1,-1,5,-1,-1,18565,97132
strace/strace,-1,-1,6.5,-1,-1,30724,184645
stotko/stdgpu,-1,-1,5.6,-1,-1,4754,7937
storm-devs/storm-engine,-1,-1,4.2,-1,-1,20139,180317
storax/kubedoom,-1,-1,5.3,-1,-1,19774,65093
stoneatom/stonedb,-1,-1,4.7,-1,-1,573065,2176301
stolk/GPGOAP,-1,-1,3.7,-1,-1,83,437
stm32duino/Arduino_Core_STM32,-1,2,6,-1,-1,2323943,5905129
stlink-org/stlink,-1,-1,6.2,-1,-1,1727,12239
stlab/libraries,-1,-1,4.7,-1,-1,1492,14873
stevenlovegrove/Pangolin,-1,-1,4.7,-1,-1,12833,51068
stevengj/nlopt,-1,-1,5.1,-1,-1,8036,27763
steve-m/librtlsdr,-1,-1,5.9,-1,-1,2006,9381
steve-m/kalibrate-rtl,-1,-1,5.9,-1,-1,643,1746
stereolabs/zed-sdk,-1,-1,5.2,-1,-1,11855,63577
stereolabs/zed-ros-wrapper,-1,-1,6.1,-1,-1,856,6001
stellar/stellar-core,-1,-1,7.5,-1,-1,114844,385478
stella-cv/stella_vslam,-1,-1,5,-1,-1,12029,43176
steinbergmedia/vstgui,-1,-1,5.7,-1,-1,20525,133878
stefanocasazza/ULib,-1,-1,3.7,-1,-1,50742,212582
stefankueng/BowPad,-1,-1,4.1,-1,-1,10156,87472
stefanberger/swtpm,-1,-1,6.9,-1,-1,4006,18295
stdrc/modern-cmake-by-example,-1,-1,3.8,-1,-1,2,115
stawel/cheali-charger,-1,-1,4.1,-1,-1,31337,33720
stack-of-tasks/pinocchio,-1,-1,5.8,-1,-1,9750,58815
stachenov/quazip,-1,-1,4.1,-1,-1,3319,10022
ssloy/tinyraycaster,-1,-1,4,-1,-1,1,400
ssloy/tinykaboom,-1,-1,3.3,-1,-1,1,153
srsran/srsRAN_4G,-1,-1,4.9,-1,-1,98926,823489
square/subzero,-1,-1,6.5,-1,-1,8950,49763
springzfx/point-cloud-annotation-tool,-1,-1,4.4,-1,-1,282,1578
spotify/sparkey,-1,16,5.7,-1,-1,1093,3895
sphinxsearch/sphinx,-1,54,3.5,-1,-1,13621,126486
spencer-project/spencer_people_tracking,-1,0,3.5,-1,-1,11264,25946
speedb-io/speedb,-1,-1,6.1,-1,-1,102735,467497
spacemeowx2/switch-lan-play,-1,-1,4.3,-1,-1,30884,76805
sourishg/stereo-calibration,-1,-1,3.9,-1,-1,3,382
soulthreads/imgui-plot,-1,-1,4.8,-1,-1,22,284
soulsmods/ModEngine2,-1,-1,4.8,-1,-1,173,2936
souffle-lang/souffle,-1,0,5.6,-1,-1,22552,73574
sorayuki/obs-multi-rtmp,-1,-1,5,-1,-1,4130,19672
soramimi/Guitar,-1,-1,3.6,-1,-1,17683,132477
sonic-visualiser/sonic-visualiser,-1,-1,4.3,-1,-1,526,7036
songrun/SeamAwareDecimater,-1,-1,4.1,-1,-1,606,2242
solvespace/solvespace,-1,-1,5.2,-1,-1,4794,45812
solus-project/linux-steam-integration,-1,-1,4.7,-1,-1,1373,2695
solemnwarning/rehex,-1,-1,4.7,-1,-1,23725,95899
socketio/socket.io-client-cpp,-1,-1,4.3,-1,-1,807,6924
sobotka/blender,-1,-1,4.3,-1,-1,441917,2468138
snyball/hawck,-1,-1,4.6,-1,-1,1937,5434
snort3/snort3,-1,-1,5.2,-1,-1,67501,335843
sniper00/moon,-1,-1,5.2,-1,-1,56910,190502
snes9xgit/snes9x,-1,-1,4.4,-1,-1,30777,249687
snakster/cpp.react,-1,-1,4.4,-1,-1,1546,6396
smfrpc/smf,-1,-1,3,-1,-1,651,5431
smackers/smack,-1,-1,4.5,-1,-1,3857,133854
slembcke/Chipmunk2D,-1,-1,5.4,-1,-1,6295,29760
skywind3000/PyStand,-1,-1,4.6,-1,-1,78,344
skypjack/uvw,-1,0,6.2,-1,-1,3637,6162
skypjack/meta,-1,-1,4.2,-1,-1,1010,3204
skyjake/lagrange,-1,-1,5.9,-1,-1,9036,79640
simulationcraft/simc,-1,-1,5.5,-1,-1,27619,272645
simon987/sist2,-1,-1,4.4,-1,-1,184,12676
simit-lang/simit,-1,-1,4.6,-1,-1,12192,69493
silverf0x/RpcView,-1,-1,4.3,-1,-1,2557,13760
sikang/mpl_ros,-1,-1,4.4,-1,-1,663,5518
signal11/hidapi,-1,-1,4.3,-1,-1,982,3708
sieren/Homepoint,-1,-1,3.6,-1,-1,5391,247739
sideeffects/SideFXLabs,-1,-1,5.6,-1,-1,1433,18344
shouxieai/tensorRT_Pro,-1,-1,0.6,-1,-1,74290,217042
shonumi/gbe-plus,-1,-1,5.3,-1,-1,17107,86363
shogun-toolbox/shogun,-1,-1,4.3,-1,-1,96461,251593
shmuelzon/esp32-ble2mqtt,-1,-1,4.2,-1,-1,267,6837
shiyanhui/libcsp,-1,-1,3.8,-1,-1,1414,5826
shiguredo/momo,-1,-1,5.1,-1,-1,4762,23402
shichaoy/cube_slam,-1,-1,3.4,-1,-1,10553,44032
shellinabox/shellinabox,-1,-1,3.9,-1,-1,1785,8729
sheepdog/sheepdog,-1,-1,5.1,-1,-1,6743,60033
shaoshengsong/DeepSORT,-1,-1,3.7,-1,-1,371,3233
shanteacontrols/OpenDeck,-1,-1,5.3,-1,-1,3110,22224
sfzhang15/RefineDet,-1,-1,2.7,-1,-1,16882,81434
sfzhang15/FaceBoxes,-1,-1,1.1,-1,-1,13433,70928
sfwa/ukf,-1,-1,4.7,-1,-1,1102,4972
sewenew/redis-plus-plus,-1,-1,6.4,-1,-1,4176,23350
serge-rgb/milton,-1,-1,3.8,-1,-1,52640,257732
seqan/seqan,-1,-1,5.1,-1,-1,159035,349875
senlinuc/caffe_ocr,-1,-1,1.9,-1,-1,82048,355529
sektioneins/suhosin,-1,-1,4.1,-1,-1,1312,7102
sekigon-gonnoc/Pico-PIO-USB,-1,-1,6.5,-1,-1,400,3214
secure-software-engineering/phasar,-1,-1,6.9,-1,-1,10269,50244
sebbbi/OffsetAllocator,-1,-1,4.1,-1,-1,84,615
sddm/sddm,-1,-1,5.6,-1,-1,2808,8389
scrt/avcleaner,-1,-1,3.7,-1,-1,741,5194
scottdraves/electricsheep,-1,-1,1.8,-1,-1,25142,78376
scottcgi/Mojoc,-1,-1,2.6,-1,-1,14986,44646
scipr-lab/libsnark,-1,-1,3.6,-1,-1,8690,37305
schwittlick/ofxDarknet,-1,-1,2.4,-1,-1,2109,10026
schreibfaul1/ESP32-audioI2S,-1,-1,5.9,-1,-1,5563,24132
scanner-research/scanner,-1,-1,2.1,-1,-1,12704,36784
scanmem/scanmem,-1,-1,4.2,-1,-1,1321,5247
satori-com/tcpkali,-1,-1,3.9,-1,-1,9032,38176
sass/sassc,-1,-1,4.3,-1,-1,204,779
sarah-walker-pcem/pcem,-1,-1,5.2,-1,-1,19995,242673
saprykin/plibsys,-1,-1,5.4,-1,-1,10307,26188
samtools/samtools,-1,-1,6.8,-1,-1,5177,32554
samtools/bcftools,-1,-1,5.6,-1,-1,6848,64789
samhocevar/portable-file-dialogs,-1,0,4.5,-1,-1,228,1560
samdmarshall/SDMMobileDevice,-1,-1,3.5,-1,-1,86895,252356
sam-astro/Astro8-Computer,-1,-1,2.1,-1,-1,1399,3280
sakura-editor/sakura,-1,-1,4,-1,-1,47485,140108
saitoha/libsixel,-1,-1,2.1,-1,-1,6651,27829
sainnhe/caj2pdf-qt,-1,-1,3.9,-1,-1,277,494
sailing-pmls/bosen,-1,-1,4.4,-1,-1,22769,75360
sagemathinc/cowasm,-1,-1,1.9,-1,-1,11923,47751
s9xie/hed,-1,-1,2.2,-1,-1,11499,52928
rusty1s/pytorch_cluster,-1,-1,6.1,-1,-1,722,2076
rumpkernel/rumprun,-1,0,5.1,-1,-1,5410,17969
rubengooj/pl-slam,-1,-1,4.4,-1,-1,4078,12063
rttrorg/rttr,-1,-1,4.3,-1,-1,27927,80054
rst-tu-dortmund/teb_local_planner,-1,-1,5.5,-1,-1,5935,8264
rst-tu-dortmund/mpc_local_planner,-1,-1,4.5,-1,-1,1982,4204
rspatial/terra,-1,-1,5.8,-1,-1,8886,43017
rpng/R-VIO,-1,-1,4.4,-1,-1,530,2010
rpm-software-management/rpm,-1,-1,5,-1,-1,12011,67089
royshil/SfM-Toy-Library,-1,-1,3.5,-1,-1,1990,4694
royhills/arp-scan,-1,-1,5.4,-1,-1,1715,3215
ros2/rclcpp,-1,-1,6.3,-1,-1,19750,72701
ros2/examples,-1,-1,4.6,-1,-1,1050,3119
ros2/demos,-1,0,5.5,-1,-1,2672,7257
ros/ros_tutorials,-1,-1,4.2,-1,-1,1116,1488
ros-visualization/rviz,-1,-1,5,-1,-1,15448,43794
ros-simulation/gazebo_ros_pkgs,-1,-1,4.9,-1,-1,4662,13209
ros-planning/navigation2,-1,-1,6.1,-1,-1,30589,83457
ros-planning/navigation,-1,-1,4.9,-1,-1,11153,21682
ros-planning/moveit2,-1,-1,7.1,-1,-1,55651,145838
ros-planning/moveit,-1,-1,6.7,-1,-1,50178,121116
ros-perception/vision_opencv,-1,-1,4.8,-1,-1,1105,3539
ros-perception/slam_gmapping,-1,-1,4.1,-1,-1,289,846
ros-perception/image_pipeline,-1,-1,4.7,-1,-1,2306,6238
ros-industrial/universal_robot,-1,-1,5.1,-1,-1,401,1434
ros-drivers/velodyne,-1,-1,4.9,-1,-1,1358,3223
ros-drivers/usb_cam,-1,-1,6.3,-1,-1,323,1765
ros-drivers/rosserial,-1,-1,4.6,-1,-1,3392,6578
ros-controls/ros_controllers,-1,-1,5.6,-1,-1,6640,13394
ros-controls/ros_control,-1,-1,4.8,-1,-1,6224,12353
rorywalsh/cabbage,-1,-1,4.6,-1,-1,13644,128241
roq-trading/roq-api,-1,-1,6.2,-1,-1,982,14747
rootless-containers/slirp4netns,-1,17,6.1,-1,-1,324,4471
root-project/cling,-1,-1,4,-1,-1,13458,33901
rollbear/trompeloeil,-1,0,5.8,-1,-1,1406,17404
rokups/ImNodes,-1,-1,4.5,-1,-1,291,1342
rohit-px2/nvui,-1,-1,3.8,-1,-1,913,10092
rogerclarkmelbourne/Arduino_STM32,-1,-1,5,-1,-1,74300,114766
rocky/remake,-1,-1,5.3,-1,-1,11871,38722
rockowitz/ddcutil,-1,-1,6.5,-1,-1,19808,62123
rockkingjy/OpenTracker,-1,-1,4.1,-1,-1,17159,49137
rockchip-linux/kernel,-1,-1,4.3,-1,-1,3381030,18435179
roboticslibrary/rl,-1,0,4.5,-1,-1,17122,62303
robopeak/rplidar_ros,-1,-1,4.3,-1,-1,1607,6413
robomechanics/quad-sdk,-1,-1,6.5,-1,-1,31726,230470
robbert-vdh/yabridge,-1,-1,5,-1,-1,17082,28861
rncbc/qtractor,-1,-1,5.9,-1,-1,23676,119226
rmsalinas/fbow,-1,-1,3.5,-1,-1,1241,4252
rmsalinas/DBow3,-1,-1,4.4,-1,-1,1830,5152
rlguy/GridFluidSim3D,-1,-1,4.4,-1,-1,4258,26931
rlguy/Blender-FLIP-Fluids,-1,-1,4.4,-1,-1,29483,148766
rizsotto/Bear,-1,0,6.1,-1,-1,2456,9166
rizinorg/rz-ghidra,-1,-1,4.3,-1,-1,451,8108
rivermoonlight/gobbledegook,-1,-1,4.4,-1,-1,3794,4484
risinek/esp32-wifi-penetration-tool,-1,-1,4.1,-1,-1,963,1654
riscv-software-src/riscv-tests,-1,-1,6.3,-1,-1,1532,15253
riscv-software-src/riscv-pk,-1,-1,4.6,-1,-1,11734,37257
riscv-collab/riscv-gnu-toolchain,-1,-1,6,-1,-1,54855,90430
rime/ibus-rime,-1,-1,4.1,-1,-1,31,754
rilian-la-te/vala-panel-appmenu,-1,0,3.7,-1,-1,1909,10347
richgel999/lzham_codec,-1,-1,4.3,-1,-1,857,15988
rflynn/imgmin,-1,-1,4.5,-1,-1,267,1251
rewardone/OSCPRepo,-1,-1,3.2,-1,-1,40817,275901
revng/revng,-1,-1,5.5,-1,-1,11916,73404
reverbrain/elliptics,-1,-1,4.6,-1,-1,6133,34805
retronx-team/sys-clk,-1,-1,5.2,-1,-1,10213,41110
resonance-audio/resonance-audio,-1,-1,5,-1,-1,11754,34458
rescrv/libmacaroons,-1,-1,4.5,-1,-1,1055,5063
rescrv/HyperDex,-1,-1,4.4,-1,-1,9643,53946
renatoGarcia/icecream-cpp,-1,0,4.6,-1,-1,1380,17176
reinterpretcat/utymap,-1,-1,2.1,-1,-1,7339,36714
recp/cglm,-1,12,6.5,-1,-1,13672,29327
reaper-oss/sws,-1,-1,5.4,-1,-1,14537,101354
realm/realm-core,-1,0,5.4,-1,-1,100728,647075
rdiankov/openrave,-1,-1,6.7,-1,-1,159924,580271
rdesktop/rdesktop,-1,-1,3.4,-1,-1,3421,33282
rcaelers/workrave,-1,-1,5,-1,-1,13464,72243
rbei-etas/busmaster,-1,-1,2.5,-1,-1,154930,263785
rbdl/rbdl,-1,-1,6.7,-1,-1,12995,42287
rbaron/b-parasite,-1,-1,5.3,-1,-1,161,1428
raysan5/raygui,-1,-1,5.9,-1,-1,2807,15217
raulmur/ORB_SLAM,-1,-1,4.3,-1,-1,6390,20391
ratwithacompiler/OBS-captions-plugin,-1,-1,3.7,-1,-1,1770,9870
rathena/rathena,-1,114,5.5,-1,-1,47764,299218
raspberrypi/tools,-1,-1,2.3,-1,-1,282881,732185
raspberrypi/picotool,-1,-1,5,-1,-1,235,3738
raspberrypi/picoprobe,-1,-1,4.2,-1,-1,921,1346
raspberrypi/pico-tflmicro,-1,-1,3.7,-1,-1,23046,115898
raspberrypi/pico-examples,-1,-1,5.6,-1,-1,3527,19892
rapidsai/cuml,-1,-1,7.3,-1,-1,7857,40318
rapid7/metasploit-payloads,-1,24,7.2,-1,-1,54263,347592
rangaofei/SSokit-qmake,-1,-1,3.5,-1,-1,555,7062
rampageX/firmware-mod-kit,-1,-1,3.5,-1,-1,24153,318279
rakshasa/rtorrent,-1,-1,3.6,-1,-1,7994,19877
rakshasa/libtorrent,-1,-1,4.6,-1,-1,10864,34972
radareorg/iaito,-1,-1,5.1,-1,-1,3498,40138
ra3xdh/qucs_s,-1,-1,5.3,-1,-1,23059,98517
r57zone/Half-Life-Alyx-novr,-1,-1,3.5,-1,-1,2186,10988
r-lyeh-archived/bundle,-1,-1,4.1,-1,-1,27947,232185
quiniouben/vban,-1,-1,4.6,-1,-1,472,2506
quiet/quiet-lwip,-1,-1,4.3,-1,-1,12834,30367
quiet/quiet,-1,-1,4.4,-1,-1,1010,3831
quassel/quassel,-1,0,4.6,-1,-1,32676,103657
qt/qtbase,-1,0,4.3,-1,-1,579416,2448280
qsaker/QtSwissArmyKnife,-1,-1,3.9,-1,-1,2316,17428
qpdf/qpdf,-1,416,5.9,-1,-1,9557,59978
qixianyu-buaa/EigenChineseDocument,-1,1,3.8,-1,-1,1696,1516
qicosmos/ormpp,-1,0,6.9,-1,-1,94003,197811
qiayuanl/legged_control,-1,-1,-1,-1,-1,-1,-1
qca/open-ath9k-htc-firmware,-1,-1,4.4,-1,-1,19541,38489
qboticslabs/mastering_ros,-1,-1,1.8,-1,-1,2268,9482
pytorch/cpuinfo,-1,-1,7.1,-1,-1,4575,296286
pwsafe/pwsafe,-1,-1,7.6,-1,-1,30800,159527
pwmt/zathura,-1,-1,4.8,-1,-1,3122,14195
pushrax/OpenVR-SpaceCalibrator,-1,-1,2.6,-1,-1,32044,122912
pulp-platform/pulpino,-1,-1,4.1,-1,-1,17678,58810
