repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
uzh-rpg/rpg_svo,-1,-1,4.5,-1,-1,1199,5626
uzh-rpg/rpg_quadrotor_control,-1,-1,5.8,-1,-1,606,6241
uzh-rpg/rpg_open_remode,-1,-1,4.1,-1,-1,620,3201
uzh-rpg/rpg_esim,-1,-1,4.1,-1,-1,858,11873
uzh-rpg/flightmare,-1,-1,4.6,-1,-1,4903,12432
uzh-rpg/agile_autonomy,-1,-1,4.3,-1,-1,690,6667
uwerat/qskinny,-1,-1,5.8,-1,-1,5537,82409
utelle/wxsqlite3,-1,-1,5.1,-1,-1,110271,203050
ustcwpz/USTC-CS-Courses-Resource,-1,-1,1.9,-1,-1,10873,119208
userver-framework/userver,-1,0,5.7,-1,-1,32305,264661
uroni/urbackup_backend,-1,138,5,-1,-1,196887,601725
uowuo/abaddon,-1,-1,5.2,-1,-1,604,27050
uoip/g2opy,-1,-1,3.8,-1,-1,22275,68317
uoaerg/wavemon,-1,-1,4.1,-1,-1,5966,6388
unum-cloud/ustore,-1,0,4.6,-1,-1,4552,27868
unum-cloud/usearch,-1,177,5.4,-1,-1,1761,8767
unpaper/unpaper,-1,-1,4.3,-1,-1,647,3619
univrsal/tuna,-1,-1,5,-1,-1,1862,13203
univrsal/input-overlay,-1,-1,4.3,-1,-1,22334,38257
unity3d-jp/FrameCapturer,-1,-1,3.4,-1,-1,607,9023
unicode-org/icu,-1,1621,8.5,-1,-1,230477,949837
umanovskis/baremetal-arm,-1,-1,3,-1,-1,156577,689565
ultravnc/UltraVNC,-1,-1,4.1,-1,-1,83598,299718
ugo-nama-kun/gym_torcs,-1,-1,2.7,-1,-1,20482,111706
uclouvain/openjpeg,-1,384,5.8,-1,-1,44986,164369
ucla-vision/xivo,-1,410,3.8,-1,-1,172976,508270
ucbrise/confluo,-1,0,4,-1,-1,10701,39558
ucbrise/clipper,-1,-1,4.2,-1,-1,2888,21158
tzutalin/dlib-android,-1,-1,4,-1,-1,222,1158
tysik/obstacle_detector,-1,-1,3.5,-1,-1,1360,3154
tylermorganwall/rayrender,-1,-1,4.7,-1,-1,3613,32033
twitter-forks/mysql,-1,-1,3.1,-1,-1,266113,1205552
twhui/LiteFlowNet,-1,-1,0.5,-1,-1,20430,102601
tuyoogame/huatuo,-1,-1,4.1,-1,-1,372,552364
tuxera/ntfs-3g,-1,-1,4.9,-1,-1,26136,91101
turing-technician/FastHook,-1,-1,4.2,-1,-1,103,1234
turi-code/SFrame,-1,0,4.6,-1,-1,74680,186701
tuplex/tuplex,-1,-1,3.6,-1,-1,36179,126405
tunabrain/tungsten,-1,-1,3.5,-1,-1,20115,226213
tunabrain/sparse-voxel-octrees,-1,-1,4.4,-1,-1,1574,5378
tumuyan/RealSR-NCNN-Android,-1,-1,4.6,-1,-1,6482,37017
tum-vision/tandem,-1,-1,3.2,-1,-1,7041,26514
tum-vision/LDSO,-1,-1,4.5,-1,-1,10513,32822
tudelft3d/3dfier,-1,-1,2.9,-1,-1,5631,14410
tudelft-iv/multi_sensor_calibration,-1,-1,3.5,-1,-1,1234,3475
tu-darmstadt-ros-pkg/hector_slam,-1,-1,3.7,-1,-1,1707,4177
tttapa/Control-Surface,-1,-1,5.8,-1,-1,19490,49483
ttalvitie/browservice,-1,-1,4.5,-1,-1,1234,16046
tsujan/Kvantum,-1,-1,6.8,-1,-1,4663,41895
tsoding/musializer,-1,-1,5,-1,-1,69428,416731
trustwallet/wallet-core,-1,-1,6.2,-1,-1,20959,117984
trummerschlunk/master_me,-1,-1,4.2,-1,-1,2823,26176
troglobit/finit,-1,-1,5.7,-1,-1,4465,15889
triton-inference-server/python_backend,-1,-1,6.9,-1,-1,2516,11376
trishume/eyeLike,-1,-1,4.3,-1,-1,136,437
triple-Mu/YOLOv8-TensorRT,-1,-1,6.8,-1,-1,107,4166
triaquae/CrazyEye,-1,-1,0,-1,-1,19943,98738
triSYCL/triSYCL,-1,0,4.2,-1,-1,16504,38891
trailofbits/winchecksec,-1,0,3.1,-1,-1,5897,9689
trailofbits/polytracker,-1,173,6,-1,-1,9095,52869
trailofbits/maat,-1,-1,3.2,-1,-1,5501,47681
trailofbits/cb-multios,-1,-1,5,-1,-1,420695,6908805
tpoechtrager/osxcross,-1,-1,5.4,-1,-1,760,4481
tpoechtrager/cctools-port,-1,-1,5.6,-1,-1,53560,223791
tpm2-software/tpm2-tools,-1,-1,7,-1,-1,10359,45450
tpaviot/oce,-1,0,3.7,-1,-1,564575,1497113
toverainc/willow,-1,-1,6.4,-1,-1,99,3857
torrent-file-editor/torrent-file-editor,-1,-1,3.8,-1,-1,5748,24421
topling/toplingdb,-1,3,7.3,-1,-1,98587,467221
tonyp7/esp32-wifi-manager,-1,-1,4.1,-1,-1,913,1564
tomhrr/dale,-1,42,4.2,-1,-1,3442,21480
tomasen/splayer,-1,-1,2.4,-1,-1,635325,3303874
tomahawk-player/tomahawk,-1,0,4.2,-1,-1,28023,119226
tomac/yersinia,-1,-1,5.7,-1,-1,3310,25439
tobimensch/aqemu,-1,-1,4.6,-1,-1,6363,39510
tmate-io/tmate-ssh-server,-1,-1,3.9,-1,-1,5922,39258
tkn-tub/ns3-gym,-1,-1,4.1,-1,-1,901,4274
tklengyel/drakvuf,-1,-1,7.3,-1,-1,37747,77269
titansec/OpenWAF,-1,-1,3.9,-1,-1,1436,14973
tishion/mmLoader,-1,-1,3.9,-1,-1,336,1334
tinyobjloader/tinyobjloader,-1,11,4.6,-1,-1,2933,15888
tindy2013/stairspeedtest-reborn,-1,-1,3.8,-1,-1,3644,12289
timothybrooks/hdr-plus,-1,-1,4.9,-1,-1,534,1992
timmbogner/Farm-Data-Relay-System,-1,-1,5.2,-1,-1,1295,7141
timi-liuliang/echo,-1,0,3.7,-1,-1,713174,3132069
tikzit/tikzit,-1,-1,3.5,-1,-1,1360,8589
tikv/titan,-1,-1,7.9,-1,-1,1738,23537
tihmstar/tsschecker,-1,-1,3.8,-1,-1,162,2216
tihmstar/futurerestore,-1,-1,3.6,-1,-1,137,1476
tidalcycles/Tidal,-1,26,5.6,-1,-1,47409,186998
tiann/FreeReflection,-1,-1,4.1,-1,-1,112,144
thunlp/THULAC,-1,-1,4.1,-1,-1,587,4059
thp/psmoveapi,-1,-1,4.3,-1,-1,18513,52692
thisistherk/fast_obj,-1,-1,6.4,-1,-1,575,3291
thestk/rtmidi,-1,4,5.3,-1,-1,1116,5390
thesofproject/sof,-1,55,6.9,-1,-1,52086,295046
theos/sdks,-1,-1,3.6,-1,-1,1799412,1836228
theori-io/nrsc5,-1,-1,5.7,-1,-1,931,6982
the-tcpdump-group/tcpdump,-1,-1,6.3,-1,-1,20041,85491
thalium/icebox,-1,595,2.9,-1,-1,1782023,5653522
tezc/sc,-1,96,5.3,-1,-1,3062,15722
texus/TGUI,-1,-1,4.9,-1,-1,44952,122146
texstudio-org/texstudio,-1,0,6.5,-1,-1,28229,158480
teslamotors/linux,-1,-1,4.3,-1,-1,2770947,13918500
terralang/terra,-1,-1,4.1,-1,-1,1675,12462
tenderlove/initial-v,-1,-1,4.4,-1,-1,33,643
tencentyun/TRTCSDK,-1,-1,1.4,-1,-1,15005,99164
tenacityteam/tenacity,-1,-1,5.6,-1,-1,44589,275048
teeworlds/teeworlds,-1,0,5,-1,-1,9630,85113
teddyluo/hybrid-a-star-annotation,-1,-1,4.4,-1,-1,2034,3228
tdlib/telegram-bot-api,-1,-1,6.2,-1,-1,191,15646
tdegeus/pybind11_examples,-1,-1,4.1,-1,-1,151,534
tcltk/tcl,-1,1144,5.6,-1,-1,116507,224842
tbnobody/OpenDTU,-1,-1,5,-1,-1,2099,14666
tbfleming/cib,-1,-1,3.8,-1,-1,213,2086
tapparelj/gr-lora_sdr,-1,-1,5.5,-1,-1,1952,4721
tangsilian/android-vuln,-1,-1,1.9,-1,-1,2278131,10242838
takemaru/graphillion,-1,-1,4.4,-1,-1,3148,16065
t6x/reaver-wps-fork-t6x,-1,-1,3.5,-1,-1,11842,55788
szza/LearningNote,-1,-1,1.9,-1,-1,198,1492
szellmann/visionaray,-1,-1,5,-1,-1,7439,63474
szcom/rnnlib,-1,-1,4.1,-1,-1,231616,433606
szagoruyko/cvpr15deepcompare,-1,-1,4.1,-1,-1,86,738
systemed/tilemaker,-1,-1,6.2,-1,-1,6231,31654
systemd/casync,-1,-1,5.6,-1,-1,1618,31369
system-pclub/GCatch,-1,-1,2.7,-1,-1,63176,472732
syslog-ng/syslog-ng,-1,-1,6.1,-1,-1,42826,171279
synfig/synfig,-1,0,5.2,-1,-1,60350,226689
symisc/unqlite,-1,-1,5.3,-1,-1,39252,84733
sylar-yin/sylar,-1,-1,3.8,-1,-1,7891,43661
swow/swow,-1,-1,5,-1,-1,12680,103663
sweeneychris/TheiaSfM,-1,33,5.8,-1,-1,75766,199349
swaywm/swaylock,-1,-1,7.4,-1,-1,147,3115
swaywm/swayidle,-1,-1,5.9,-1,-1,5,993
superpoweredSDK/Low-Latency-Android-iOS-Linux-Windows-tvOS-macOS-Interactive-Audio-Platform,-1,-1,2.5,-1,-1,2420,5100
supercollider/sc3-plugins,-1,-1,5.3,-1,-1,43265,297789
sunpinyin/sunpinyin,-1,-1,4.5,-1,-1,8799,28729
sundyCoder/DEye,-1,-1,2.5,-1,-1,201649,972675
sumeetchhetri/ffead-cpp,-1,-1,4.6,-1,-1,18641,107271
sultim-t/prboom-plus-rt,-1,-1,3.6,-1,-1,27413,103636
subsurface/subsurface,-1,-1,5.7,-1,-1,12517,97019
stuntrally/stuntrally,-1,-1,5,-1,-1,13167,71346
strongswan/strongswan,-1,-1,6.7,-1,-1,143256,406193
stream-labs/obs-studio-node,-1,-1,4.8,-1,-1,3643,37084
strawberrymusicplayer/strawberry,-1,-1,5,-1,-1,18564,97144
strasdat/Sophus,-1,-1,4.8,-1,-1,2965,10964
strace/strace,-1,-1,7.1,-1,-1,30906,185106
stotko/stdgpu,-1,-1,4.8,-1,-1,4754,7937
storm-devs/storm-engine,-1,-1,4.7,-1,-1,20141,180338
storax/kubedoom,-1,-1,5.3,-1,-1,19774,65093
stoneatom/stonedb,-1,-1,5.4,-1,-1,573065,2176301
stolk/GPGOAP,-1,-1,3.7,-1,-1,83,437
stm32duino/Arduino_Core_STM32,-1,2,5.8,-1,-1,2326207,5902995
stlab/libraries,-1,-1,4.2,-1,-1,1492,14873
stevenlovegrove/Pangolin,-1,-1,4.7,-1,-1,12833,51068
stevengj/nlopt,-1,-1,4.8,-1,-1,8036,27763
steve-m/librtlsdr,-1,-1,6.2,-1,-1,2006,9381
steve-m/kalibrate-rtl,-1,-1,5.9,-1,-1,643,1746
stereolabs/zed-sdk,-1,-1,4.9,-1,-1,11855,63577
stereolabs/zed-ros-wrapper,-1,-1,5.5,-1,-1,856,5991
stephenberry/glaze,-1,0,5.8,-1,-1,1202,30035
stellar/stellar-core,-1,-1,7.7,-1,-1,115221,391162
stella-cv/stella_vslam,-1,-1,5.7,-1,-1,12025,43247
steineggerlab/foldseek,-1,277,5.5,-1,-1,49110,418801
steinbergmedia/vstgui,-1,-1,5.7,-1,-1,20547,133973
stefanocasazza/ULib,-1,-1,3.7,-1,-1,50742,212582
stefankueng/BowPad,-1,-1,4.1,-1,-1,10156,87484
stefanberger/swtpm,-1,-1,5.7,-1,-1,4006,18295
steemit/steem,-1,271,4.4,-1,-1,85632,479306
stdrc/modern-cmake-by-example,-1,-1,3.8,-1,-1,2,115
stawel/cheali-charger,-1,-1,4.1,-1,-1,31337,33720
stack-of-tasks/pinocchio,-1,-1,6.6,-1,-1,9772,58831
stachenov/quazip,-1,-1,4.1,-1,-1,3319,10022
ssloy/tinyraycaster,-1,-1,4,-1,-1,1,400
ssloy/tinykaboom,-1,-1,3.3,-1,-1,1,153
srsran/srsRAN_4G,-1,-1,5.5,-1,-1,98994,823782
srl-freiburg/pedsim_ros,-1,-1,4.6,-1,-1,3281,5891
square/subzero,-1,-1,5.5,-1,-1,8950,49763
springzfx/point-cloud-annotation-tool,-1,-1,4.4,-1,-1,282,1578
spotify/sparkey,-1,16,5.4,-1,-1,1093,3895
sphinxsearch/sphinx,-1,54,3.5,-1,-1,13621,126486
spencer-project/spencer_people_tracking,-1,0,3.5,-1,-1,11264,25946
speedb-io/speedb,-1,-1,4.2,-1,-1,105362,480235
spacemeowx2/switch-lan-play,-1,-1,4.1,-1,-1,30884,76805
sourishg/stereo-calibration,-1,-1,3.9,-1,-1,3,382
soulthreads/imgui-plot,-1,-1,4.3,-1,-1,22,284
soulsmods/ModEngine2,-1,-1,4.6,-1,-1,173,2936
souffle-lang/souffle,-1,0,6.1,-1,-1,22821,75548
sorayuki/obs-multi-rtmp,-1,-1,5,-1,-1,4158,19756
soramimi/Guitar,-1,-1,3.6,-1,-1,17683,132542
sonic-visualiser/sonic-visualiser,-1,-1,4.3,-1,-1,526,7036
sonic-net/sonic-buildimage,-1,14,5.8,-1,-1,69052,510680
songrun/SeamAwareDecimater,-1,-1,4.1,-1,-1,606,2242
solvespace/solvespace,-1,-1,5.6,-1,-1,4799,45839
solus-project/linux-steam-integration,-1,-1,4.7,-1,-1,1373,2695
solemnwarning/rehex,-1,-1,4.7,-1,-1,25061,99197
sogou/srpc,-1,13,6.5,-1,-1,2198,23646
soedinglab/MMseqs2,-1,277,5.7,-1,-1,42909,317278
socketio/socket.io-client-cpp,-1,-1,4.8,-1,-1,808,6958
sobotka/blender,-1,-1,4.3,-1,-1,441917,2468138
snyball/hawck,-1,-1,4.5,-1,-1,1937,5434
snort3/snort3,-1,-1,5.2,-1,-1,67689,335908
sniper00/moon,-1,-1,5.2,-1,-1,57987,193281
snes9xgit/snes9x,-1,-1,4.5,-1,-1,30794,249942
snape/RVO2,-1,6,3.9,-1,-1,2126,1834
snakster/cpp.react,-1,-1,4.4,-1,-1,1546,6396
smilefacehh/LIO-SAM-DetailedNote,-1,-1,4.4,-1,-1,1071,2614
smfrpc/smf,-1,-1,3,-1,-1,651,5431
smackers/smack,-1,-1,4.5,-1,-1,3857,133854
slembcke/Chipmunk2D,-1,-1,5.9,-1,-1,6295,29760
skywind3000/PyStand,-1,-1,5.1,-1,-1,78,344
skypjack/uvw,-1,0,5.3,-1,-1,3637,6162
skypjack/meta,-1,-1,4.2,-1,-1,1010,3204
skyjake/lagrange,-1,-1,5.9,-1,-1,9047,79655
skvadrik/re2c,-1,106,4.8,-1,-1,12282,2108448
skanti/Scan2CAD,-1,-1,4.3,-1,-1,2246,17429
sirjuddington/SLADE,-1,227,5.2,-1,-1,68504,265415
simulationcraft/simc,-1,-1,6.2,-1,-1,27537,271532
simsong/bulk_extractor,-1,-1,4.9,-1,-1,5787,31969
simon987/sist2,-1,-1,4.4,-1,-1,187,12683
simit-lang/simit,-1,-1,4.6,-1,-1,12192,69493
simd-everywhere/simde,-1,-1,5.4,-1,-1,17991,814649
silverf0x/RpcView,-1,-1,4.3,-1,-1,2557,13760
sikang/mpl_ros,-1,-1,4.4,-1,-1,663,5518
signalwire/freeswitch,-1,666,6.9,-1,-1,169856,1147574
signal11/hidapi,-1,-1,4.3,-1,-1,982,3708
sieren/Homepoint,-1,-1,3.6,-1,-1,5391,247739
sideeffects/SideFXLabs,-1,-1,6,-1,-1,1433,18344
shouxieai/tensorRT_Pro,-1,-1,0.6,-1,-1,74290,217042
shonumi/gbe-plus,-1,-1,5.3,-1,-1,17183,86375
shogun-toolbox/shogun,-1,-1,4.3,-1,-1,96461,251592
shmuelzon/esp32-ble2mqtt,-1,-1,4.2,-1,-1,267,6841
shiyanhui/libcsp,-1,-1,3.8,-1,-1,1414,5826
shish/rosettaboy,-1,50,4.6,-1,-1,1021,7671
shiguredo/momo,-1,-1,4.9,-1,-1,4762,23402
shichaoy/cube_slam,-1,-1,3.4,-1,-1,10553,44032
shellinabox/shellinabox,-1,-1,3.9,-1,-1,1785,8729
sheepdog/sheepdog,-1,-1,5.1,-1,-1,6743,60033
shaoshengsong/DeepSORT,-1,-1,3.7,-1,-1,371,3233
shanteacontrols/OpenDeck,-1,-1,5.3,-1,-1,3110,22224
sfzhang15/RefineDet,-1,-1,2.7,-1,-1,16882,81434
sfzhang15/FaceBoxes,-1,-1,1.1,-1,-1,13433,70928
sfwa/ukf,-1,-1,4.7,-1,-1,1102,4972
sewenew/redis-plus-plus,-1,-1,6.2,-1,-1,4214,23731
sevagh/pitch-detection,-1,-1,4.2,-1,-1,64,1755
setvisible/ArrowDL,-1,149,4.7,-1,-1,54172,232506
serge-rgb/milton,-1,-1,3.8,-1,-1,52640,257732
seqan/seqan,-1,-1,5.3,-1,-1,159035,349875
senlinuc/caffe_ocr,-1,-1,1.9,-1,-1,82048,355529
sektioneins/suhosin,-1,-1,4.1,-1,-1,1312,7102
sekigon-gonnoc/Pico-PIO-USB,-1,-1,5.6,-1,-1,400,3214
secure-software-engineering/phasar,-1,-1,6.9,-1,-1,11474,56316
sebbbi/OffsetAllocator,-1,-1,4.1,-1,-1,84,615
seahorn/seahorn,-1,0,4.5,-1,-1,11093,181487
sddm/sddm,-1,-1,5.5,-1,-1,2808,8389
scrt/avcleaner,-1,-1,3.7,-1,-1,741,5194
scottdraves/electricsheep,-1,-1,1.8,-1,-1,25142,78376
scottcgi/Mojoc,-1,-1,2.6,-1,-1,14986,44646
scipr-lab/libsnark,-1,-1,3.6,-1,-1,8690,37305
schwittlick/ofxDarknet,-1,-1,2.4,-1,-1,2109,10026
schreibfaul1/ESP32-audioI2S,-1,-1,5.9,-1,-1,5576,24689
scanner-research/scanner,-1,-1,2.1,-1,-1,12704,36784
scanmem/scanmem,-1,-1,4.2,-1,-1,1321,5247
satori-com/tcpkali,-1,0,3.9,-1,-1,9032,38176
sass/sassc,-1,-1,4.3,-1,-1,204,779
sarah-walker-pcem/pcem,-1,-1,4.9,-1,-1,19995,242673
saprykin/plibsys,-1,-1,5.2,-1,-1,10307,26188
samtools/samtools,-1,-1,6.6,-1,-1,5185,32785
samtools/bcftools,-1,-1,5.8,-1,-1,6872,64969
samhocevar/portable-file-dialogs,-1,0,4.5,-1,-1,228,1560
samdmarshall/SDMMobileDevice,-1,-1,3.5,-1,-1,86895,252356
samba-team/samba,-1,21,6.7,-1,-1,410630,1934436
sam-astro/Astro8-Computer,-1,-1,3.5,-1,-1,1913,5020
sakura-editor/sakura,-1,-1,3.6,-1,-1,47485,140108
sair-lab/AirVO,-1,-1,5.7,-1,-1,1777,10066
sainnhe/caj2pdf-qt,-1,-1,3.9,-1,-1,277,494
sailing-pmls/bosen,-1,-1,4.4,-1,-1,22769,75360
sagemathinc/cowasm,-1,-1,1.9,-1,-1,11923,47751
s9xie/hed,-1,-1,2.2,-1,-1,11499,52928
rusty1s/pytorch_cluster,-1,-1,5.9,-1,-1,722,2076
rusefi/rusefi,-1,2,2.5,-1,-1,300890,535467
rumpkernel/rumprun,-1,0,5.1,-1,-1,5410,17969
rubengooj/pl-slam,-1,-1,4.4,-1,-1,4078,12063
rttrorg/rttr,-1,-1,4.3,-1,-1,27927,80054
rst-tu-dortmund/teb_local_planner,-1,-1,5.5,-1,-1,5935,8264
rst-tu-dortmund/mpc_local_planner,-1,-1,4.5,-1,-1,1982,4204
rspatial/terra,-1,-1,5.8,-1,-1,8797,43248
rpng/R-VIO,-1,-1,4.4,-1,-1,530,2010
rpm-software-management/rpm,-1,-1,5.2,-1,-1,12027,67129
royshil/SfM-Toy-Library,-1,-1,3.5,-1,-1,1990,4694
royhills/arp-scan,-1,-1,5.9,-1,-1,1718,3209
ros2/rclcpp,-1,-1,6.3,-1,-1,19789,72935
ros2/examples,-1,-1,4.6,-1,-1,1050,3119
ros2/demos,-1,0,6,-1,-1,2703,7270
ros/ros_tutorials,-1,-1,4.2,-1,-1,1116,1488
ros-visualization/rviz,-1,-1,5.4,-1,-1,15449,43804
ros-simulation/gazebo_ros_pkgs,-1,-1,4.9,-1,-1,4662,13209
ros-planning/navigation2,-1,-1,6.1,-1,-1,30667,84153
ros-planning/navigation,-1,-1,4.9,-1,-1,11153,21682
ros-planning/moveit2,-1,-1,7.1,-1,-1,55055,145322
ros-planning/moveit,-1,-1,6.7,-1,-1,50240,121445
ros-perception/vision_opencv,-1,-1,4.8,-1,-1,1105,3539
ros-perception/slam_gmapping,-1,-1,4.1,-1,-1,289,846
ros-perception/image_pipeline,-1,-1,4.7,-1,-1,2306,6238
ros-industrial/universal_robot,-1,-1,4.9,-1,-1,401,1434
ros-drivers/velodyne,-1,-1,4.9,-1,-1,1358,3223
ros-drivers/usb_cam,-1,-1,6.3,-1,-1,323,1765
ros-drivers/rosserial,-1,-1,4.6,-1,-1,3392,6578
ros-controls/ros_controllers,-1,-1,5.6,-1,-1,6640,13394
ros-controls/ros_control,-1,-1,4.8,-1,-1,6224,12353
rorywalsh/cabbage,-1,-1,4.6,-1,-1,13817,129543
roq-trading/roq-api,-1,-1,6.2,-1,-1,987,14958
rootless-containers/slirp4netns,-1,17,5.4,-1,-1,324,4471
root-project/cling,-1,-1,4,-1,-1,13548,33984
rollbear/trompeloeil,-1,0,5.9,-1,-1,1580,17574
rokups/ImNodes,-1,-1,4.5,-1,-1,291,1342
rohit-px2/nvui,-1,-1,3.8,-1,-1,913,10092
rogerclarkmelbourne/Arduino_STM32,-1,-1,4.8,-1,-1,74300,114769
rocky/remake,-1,-1,4.6,-1,-1,11871,38722
rockowitz/ddcutil,-1,-1,6.5,-1,-1,20187,63986
rockkingjy/OpenTracker,-1,-1,4.1,-1,-1,17159,49137
rockchip-linux/kernel,-1,-1,4.3,-1,-1,3381030,18435179
roboticslibrary/rl,-1,0,5,-1,-1,17122,62305
robopeak/rplidar_ros,-1,-1,4.3,-1,-1,1607,6413
robomechanics/quad-sdk,-1,-1,6.4,-1,-1,31726,230470
robbert-vdh/yabridge,-1,-1,4.7,-1,-1,17132,28903
rncbc/qtractor,-1,-1,6.2,-1,-1,23729,119561
rmsalinas/fbow,-1,-1,3.5,-1,-1,1241,4252
rmsalinas/DBow3,-1,-1,4.4,-1,-1,1830,5152
rlguy/GridFluidSim3D,-1,-1,4.4,-1,-1,4258,26931
rlguy/Blender-FLIP-Fluids,-1,-1,5.2,-1,-1,29653,150707
rizinorg/rz-ghidra,-1,-1,4.3,-1,-1,451,8135
rivermoonlight/gobbledegook,-1,-1,4.4,-1,-1,3794,4484
risinek/esp32-wifi-penetration-tool,-1,-1,4.1,-1,-1,963,1654
riscv-software-src/riscv-tests,-1,-1,6.3,-1,-1,1532,15253
riscv-software-src/riscv-pk,-1,-1,4.6,-1,-1,11734,37257
riscv-collab/riscv-gnu-toolchain,-1,-1,6.2,-1,-1,68194,102737
rime/ibus-rime,-1,-1,4.1,-1,-1,31,754
rilian-la-te/vala-panel-appmenu,-1,0,3.7,-1,-1,1909,10347
richgel999/lzham_codec,-1,-1,4.3,-1,-1,857,15988
rflynn/imgmin,-1,-1,4.5,-1,-1,267,1251
rewardone/OSCPRepo,-1,-1,3.2,-1,-1,40817,275901
revng/revng,-1,-1,5.5,-1,-1,12050,74681
reverbrain/elliptics,-1,-1,4.6,-1,-1,6133,34805
retronx-team/sys-clk,-1,-1,5.2,-1,-1,10183,41143
rescrv/libmacaroons,-1,-1,4.5,-1,-1,1055,5063
rescrv/HyperDex,-1,-1,4.4,-1,-1,9643,53946
renatoGarcia/icecream-cpp,-1,0,5.1,-1,-1,1380,17176
reinterpretcat/utymap,-1,-1,2.1,-1,-1,7339,36714
recp/cglm,-1,12,6,-1,-1,15246,33017
reaper-oss/sws,-1,-1,6.2,-1,-1,14537,101354
rdiankov/openrave,-1,-1,6.4,-1,-1,159897,581175
rdesktop/rdesktop,-1,-1,3.4,-1,-1,3421,33282
rcaelers/workrave,-1,-1,5.2,-1,-1,13480,72402
rbei-etas/busmaster,-1,-1,2.5,-1,-1,154930,263785
rbdl/rbdl,-1,-1,5.3,-1,-1,12995,42287
rbaron/b-parasite,-1,-1,5.6,-1,-1,161,1428
raysan5/raygui,-1,-1,6.1,-1,-1,2809,15232
raulmur/ORB_SLAM,-1,-1,4.3,-1,-1,6390,20391
ratwithacompiler/OBS-captions-plugin,-1,-1,3.7,-1,-1,1770,9870
rathena/rathena,-1,114,5.3,-1,-1,47760,299925
raspberrypi/tools,-1,-1,2.3,-1,-1,282881,732185
raspberrypi/picotool,-1,-1,5,-1,-1,235,3738
raspberrypi/picoprobe,-1,-1,3.1,-1,-1,921,1346
raspberrypi/pico-tflmicro,-1,-1,3.7,-1,-1,23046,115898
raspberrypi/pico-extras,-1,-1,4.8,-1,-1,1798,10042
raspberrypi/pico-examples,-1,-1,5.6,-1,-1,3527,19892
rapidsai/cuml,-1,-1,7.2,-1,-1,7875,40330
rapidfuzz/RapidFuzz,-1,-1,6.7,-1,-1,204,6900
rapid7/metasploit-payloads,-1,1,7.3,-1,-1,54380,348242
rangaofei/SSokit-qmake,-1,-1,3.5,-1,-1,555,7062
randombit/botan,-1,-1,9,-1,-1,39386,161587
rampageX/firmware-mod-kit,-1,-1,3.5,-1,-1,24153,318279
rakshasa/rtorrent,-1,-1,3.6,-1,-1,7994,19877
radareorg/iaito,-1,-1,5.3,-1,-1,3496,40138
ra3xdh/qucs_s,-1,-1,5.4,-1,-1,23153,99117
r57zone/Half-Life-Alyx-novr,-1,-1,3.3,-1,-1,2186,10988
r0ysue/AndroidFridaBeginnersBook,-1,-1,1.9,-1,-1,75456,688744
r-lyeh-archived/bundle,-1,-1,4.1,-1,-1,27947,232185
quiniouben/vban,-1,-1,4.6,-1,-1,472,2506
quiet/quiet-lwip,-1,-1,4.3,-1,-1,12834,30367
quiet/quiet,-1,-1,4.4,-1,-1,1010,3831
quassel/quassel,-1,0,4.6,-1,-1,32676,103657
qt/qtbase,-1,0,4.3,-1,-1,584107,2461115
qsaker/QtSwissArmyKnife,-1,-1,3.9,-1,-1,2303,18126
qpdf/qpdf,-1,422,6,-1,-1,9685,60596
qixianyu-buaa/EigenChineseDocument,-1,1,3.8,-1,-1,1696,1516
qicosmos/ormpp,-1,0,6.9,-1,-1,93992,198673
qiayuanl/legged_control,-1,-1,3.9,-1,-1,1269,4014
qca/open-ath9k-htc-firmware,-1,-1,4.4,-1,-1,19541,38489
qboticslabs/mastering_ros,-1,-1,1.8,-1,-1,2268,9482
pytorch/cpuinfo,-1,-1,7.2,-1,-1,4838,297069
pwsafe/pwsafe,-1,-1,7.3,-1,-1,31303,162630
pwmt/zathura,-1,-1,4.8,-1,-1,3173,14431
pushrax/OpenVR-SpaceCalibrator,-1,-1,2.6,-1,-1,32044,122912
pulp-platform/pulpino,-1,-1,4.1,-1,-1,17678,58810
ptrkrysik/gr-gsm,-1,-1,4.3,-1,-1,6054,12044
psycha0s/airwave,-1,-1,3.8,-1,-1,1580,12039
pspdev/pspsdk,-1,-1,7.1,-1,-1,15457,36028
psi4/psi4,-1,0,6.8,-1,-1,132687,424281
pschatzmann/ESP32-A2DP,-1,-1,5.4,-1,-1,721,79084
protocolbuffers/upb,-1,0,5.3,-1,-1,13473,52698
projectNe10/Ne10,-1,-1,4.9,-1,-1,9226,29689
project64/project64,-1,-1,4.4,-1,-1,69057,504669
profanity-im/profanity,-1,-1,6.9,-1,-1,8791,78993
probonopd/linuxdeployqt,-1,-1,4,-1,-1,436,2265
private-octopus/picoquic,-1,-1,6.1,-1,-1,13990,86125
prideout/par,-1,-1,3.7,-1,-1,4428,26430
preshing/junction,-1,-1,4.1,-1,-1,1144,5513
praydog/REFramework,-1,-1,4.7,-1,-1,30771,289534
praveen-palanisamy/multiple-object-tracking-lidar,-1,-1,4.1,-1,-1,343,1104
prampec/IotWebConf,-1,-1,4.6,-1,-1,833,3496
ppogg/YOLOv5-Lite,-1,-1,2.2,-1,-1,6644,19147
