repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
smfrpc/smf,-1,-1,3,-1,-1,651,5431
smackers/smack,-1,-1,4.5,-1,-1,3857,133854
sm0svx/svxlink,-1,-1,5.2,-1,-1,52567,72953
slembcke/Chipmunk2D,-1,-1,5,-1,-1,6295,29760
skywind3000/RenderHelp,-1,-1,4.1,-1,-1,279,1565
skywind3000/PyStand,-1,-1,4.3,-1,-1,78,344
skypjack/meta,-1,-1,4.2,-1,-1,1010,3204
skyjake/lagrange,-1,-1,5.9,-1,-1,9066,80319
skanti/Scan2CAD,-1,-1,4.3,-1,-1,2246,17429
simulationcraft/simc,-1,-1,5.9,-1,-1,27911,274882
simsong/bulk_extractor,-1,-1,4.9,-1,-1,5689,31421
simon987/sist2,-1,-1,4.4,-1,-1,187,12716
simit-lang/simit,-1,-1,4.6,-1,-1,12192,69493
simdutf/simdutf,-1,0,6.3,-1,-1,10914,71065
simd-everywhere/simde,-1,-1,5.6,-1,-1,20306,814813
silverf0x/RpcView,-1,-1,4.3,-1,-1,2557,13760
sikang/mpl_ros,-1,-1,4.4,-1,-1,663,5518
sigrokproject/pulseview,-1,0,4.6,-1,-1,7425,61392
signal11/hidapi,-1,-1,4.3,-1,-1,982,3708
sieren/Homepoint,-1,-1,3.6,-1,-1,5391,247739
sideeffects/SideFXLabs,-1,-1,6,-1,-1,1434,18278
shouxieai/tensorRT_Pro,-1,-1,0.6,-1,-1,74290,217042
shonumi/gbe-plus,-1,-1,5.3,-1,-1,17380,88248
shogun-toolbox/shogun,-1,-1,4.3,-1,-1,96461,251592
shmuelzon/esp32-ble2mqtt,-1,-1,4.3,-1,-1,267,6843
shiyanhui/libcsp,-1,-1,3.8,-1,-1,1414,5826
shiguredo/momo,-1,-1,5.1,-1,-1,4762,23413
shichaoy/cube_slam,-1,-1,3.4,-1,-1,10553,44032
shellinabox/shellinabox,-1,-1,3.9,-1,-1,1785,8729
sheepdog/sheepdog,-1,-1,5.1,-1,-1,6743,60033
shaoshengsong/DeepSORT,-1,-1,3.7,-1,-1,371,3233
shanteacontrols/OpenDeck,-1,-1,5.7,-1,-1,3169,22767
sfzhang15/RefineDet,-1,-1,2.7,-1,-1,16882,81434
sfzhang15/FaceBoxes,-1,-1,1.1,-1,-1,13433,70928
sfwa/ukf,-1,-1,4.7,-1,-1,1102,4972
sewenew/redis-plus-plus,-1,-1,5.7,-1,-1,4226,23762
sevagh/pitch-detection,-1,-1,3.5,-1,-1,64,1755
serge-rgb/milton,-1,-1,3.8,-1,-1,52640,257732
seqan/seqan,-1,-1,5.8,-1,-1,159035,349891
senlinuc/caffe_ocr,-1,-1,1.9,-1,-1,82048,355529
sektioneins/suhosin,-1,-1,4.1,-1,-1,1312,7102
sekigon-gonnoc/Pico-PIO-USB,-1,-1,5.3,-1,-1,400,3214
sebbbi/OffsetAllocator,-1,-1,4.1,-1,-1,84,615
sebastianbiallas/ht,-1,-1,4.3,-1,-1,19720,112162
seahorn/seahorn,-1,0,4.5,-1,-1,11093,181487
sdima1357/esp32_usb_soft_host,-1,-1,4.4,-1,-1,304,1760
sddm/sddm,-1,-1,5.7,-1,-1,2807,8425
scrt/avcleaner,-1,-1,3.7,-1,-1,741,5194
scottdraves/electricsheep,-1,-1,3.2,-1,-1,65194,195811
scottcgi/Mojoc,-1,-1,2.6,-1,-1,14983,44646
scorpion-26/gBar,-1,-1,5.6,-1,-1,329,6427
scipr-lab/libsnark,-1,-1,3.6,-1,-1,8690,37305
schwittlick/ofxDarknet,-1,-1,2.4,-1,-1,2109,10026
schrodinger/pymol-open-source,-1,-1,5.8,-1,-1,34141,510615
schreibfaul1/ESP32-audioI2S,-1,-1,6.7,-1,-1,5872,25879
sched-ext/scx,-1,-1,6.7,-1,-1,3463,133282
scanner-research/scanner,-1,-1,2.1,-1,-1,12704,36784
scanmem/scanmem,-1,-1,4.5,-1,-1,1321,5247
saturneric/GpgFrontend,-1,-1,6.7,-1,-1,15910,26838
satori-com/tcpkali,-1,0,3.9,-1,-1,9032,38176
sass/sassc,-1,-1,4.2,-1,-1,204,779
sarah-walker-pcem/pcem,-1,-1,4,-1,-1,19995,242673
saprykin/plibsys,-1,-1,5.5,-1,-1,10309,26215
samtools/samtools,-1,-1,6.7,-1,-1,5340,33524
samtools/bcftools,-1,-1,5.6,-1,-1,7870,67962
samhocevar/portable-file-dialogs,-1,0,4.5,-1,-1,228,1560
samdmarshall/SDMMobileDevice,-1,-1,3.5,-1,-1,86895,252356
sam-astro/Astro8-Computer,-1,-1,2,-1,-1,1913,5020
sakura-editor/sakura,-1,-1,4.5,-1,-1,47532,140227
sair-lab/AirVO,-1,-1,6.1,-1,-1,1777,10066
sainnhe/caj2pdf-qt,-1,-1,4.2,-1,-1,277,494
sailing-pmls/bosen,-1,-1,4.4,-1,-1,22769,75360
sagemathinc/cowasm,-1,-1,1.9,-1,-1,11923,47751
s9xie/hed,-1,-1,2.2,-1,-1,11499,52928
rusty1s/pytorch_cluster,-1,-1,5.1,-1,-1,722,2076
rusefi/rusefi,-1,2,2.7,-1,-1,363494,590387
rumpkernel/rumprun,-1,0,5.1,-1,-1,5410,17969
rubengooj/pl-slam,-1,-1,4.4,-1,-1,4078,12063
rttrorg/rttr,-1,-1,4.3,-1,-1,27927,80054
rtlabs-com/p-net,-1,-1,4.7,-1,-1,15272,45752
rst-tu-dortmund/teb_local_planner,-1,-1,5.5,-1,-1,5935,8264
rst-tu-dortmund/mpc_local_planner,-1,-1,4.5,-1,-1,1982,4204
rspatial/terra,-1,-1,5.8,-1,-1,9228,44012
rsasaki0109/lidarslam_ros2,-1,-1,5.3,-1,-1,62,1326
rpng/R-VIO,-1,-1,4.4,-1,-1,530,2010
rpm-software-management/rpm,-1,-1,5,-1,-1,11896,65284
rozniak/xfce-winxp-tc,-1,-1,5.8,-1,-1,4024,21433
royshil/SfM-Toy-Library,-1,-1,3.5,-1,-1,1990,4694
royhills/arp-scan,-1,-1,4.8,-1,-1,1718,3209
ros2/ros1_bridge,-1,-1,5.3,-1,-1,492,3202
ros2/rclcpp,-1,-1,6.3,-1,-1,20222,74928
ros2/examples,-1,-1,5.8,-1,-1,1050,3123
ros2/demos,-1,0,5.8,-1,-1,2707,7283
ros/ros_tutorials,-1,-1,4.2,-1,-1,1116,1488
ros-visualization/rviz,-1,-1,5.9,-1,-1,15453,44014
ros-simulation/gazebo_ros_pkgs,-1,-1,4.9,-1,-1,4662,13209
ros-planning/navigation,-1,-1,4.9,-1,-1,11153,21682
ros-perception/vision_opencv,-1,-1,6.6,-1,-1,1105,3539
ros-perception/slam_gmapping,-1,-1,4.1,-1,-1,289,846
ros-perception/perception_pcl,-1,-1,6.4,-1,-1,5086,8379
ros-perception/image_pipeline,-1,-1,6.6,-1,-1,3441,7297
ros-navigation/navigation2,-1,-1,6.4,-1,-1,32398,90285
ros-industrial/universal_robot,-1,-1,5.5,-1,-1,402,1440
ros-industrial/industrial_training,-1,-1,5.7,-1,-1,4862,25241
ros-drivers/velodyne,-1,-1,4.9,-1,-1,1358,3223
ros-drivers/usb_cam,-1,-1,5.5,-1,-1,1385,2660
ros-drivers/rosserial,-1,-1,4.6,-1,-1,3392,6578
ros-controls/ros_controllers,-1,-1,4.9,-1,-1,6640,13398
ros-controls/ros_control,-1,-1,4.6,-1,-1,6224,12353
ros-controls/ros2_control,-1,-1,6.8,-1,-1,5533,26637
rorywalsh/cabbage,-1,-1,4.4,-1,-1,41840,271434
roq-trading/roq-api,-1,-1,6.2,-1,-1,780,9529
ropfuscator/ropfuscator,-1,-1,4.3,-1,-1,974,9609
rootless-containers/slirp4netns,-1,14,6.3,-1,-1,325,4522
root-project/cling,-1,-1,4,-1,-1,13542,34088
romange/helio,-1,-1,6.9,-1,-1,7809,31050
rollbear/trompeloeil,-1,0,6,-1,-1,1582,17645
rokups/ImNodes,-1,-1,4.5,-1,-1,291,1342
rohit-px2/nvui,-1,-1,3.8,-1,-1,913,10092
rogerclarkmelbourne/Arduino_STM32,-1,-1,5,-1,-1,74303,114789
rocky/remake,-1,-1,4.6,-1,-1,11871,38722
rockowitz/ddcutil,-1,-1,6.5,-1,-1,20900,67688
rockkingjy/OpenTracker,-1,-1,4.1,-1,-1,17159,49137
rockchip-linux/mpp,-1,-1,4.4,-1,-1,29293,202120
rockchip-linux/kernel,-1,-1,4.3,-1,-1,3381030,18435179
roboticslibrary/rl,-1,0,4.7,-1,-1,17122,62329
robopeak/rplidar_ros,-1,-1,4.3,-1,-1,1607,6413
robomechanics/quad-sdk,-1,-1,7.2,-1,-1,31726,230470
robiot/xclicker,-1,-1,4.3,-1,-1,229,1117
robbert-vdh/yabridge,-1,-1,4.6,-1,-1,17138,28906
rncbc/qtractor,-1,-1,6.2,-1,-1,23790,120300
rmsalinas/fbow,-1,-1,3.5,-1,-1,1241,4252
rmsalinas/DBow3,-1,-1,4.4,-1,-1,1830,5152
rlguy/GridFluidSim3D,-1,-1,4.4,-1,-1,4258,26931
rlguy/Blender-FLIP-Fluids,-1,-1,4.1,-1,-1,29659,151073
rizinorg/rz-ghidra,-1,-1,4.1,-1,-1,459,8184
rivermoonlight/gobbledegook,-1,-1,4.4,-1,-1,3794,4484
risinek/esp32-wifi-penetration-tool,-1,-1,3.5,-1,-1,963,1654
riscv-software-src/riscv-tests,-1,-1,5.9,-1,-1,1532,15254
riscv-software-src/riscv-pk,-1,-1,6,-1,-1,11752,27981
riscv-collab/riscv-gnu-toolchain,-1,-1,6.1,-1,-1,68194,102737
rime/ibus-rime,-1,-1,4.3,-1,-1,31,754
rilian-la-te/vala-panel-appmenu,-1,-1,5.3,-1,-1,1901,10246
richgel999/lzham_codec,-1,-1,4.3,-1,-1,857,15988
ricardoquesada/bluepad32,-1,-1,4.6,-1,-1,4618,21656
rflynn/imgmin,-1,-1,4.5,-1,-1,267,1251
rewardone/OSCPRepo,-1,-1,3.2,-1,-1,40817,275901
revng/revng,-1,-1,5.3,-1,-1,12220,75400
reverbrain/elliptics,-1,-1,4.6,-1,-1,6133,34805
retronx-team/sys-clk,-1,-1,3.6,-1,-1,10183,41143
rescrv/libmacaroons,-1,-1,4.5,-1,-1,1055,5063
rescrv/HyperDex,-1,-1,4.4,-1,-1,9643,53946
renatoGarcia/icecream-cpp,-1,0,5.2,-1,-1,1438,16607
reinterpretcat/utymap,-1,-1,2.1,-1,-1,7339,36714
redcode/Z80,-1,-1,5.3,-1,-1,1412,2399
redboltz/mqtt_cpp,-1,-1,5.1,-1,-1,9162,71700
recp/cglm,-1,12,6.3,-1,-1,16814,34745
reaper-oss/sws,-1,-1,5.6,-1,-1,14556,101891
rdiankov/openrave,-1,-1,5.6,-1,-1,159905,581214
rdesktop/rdesktop,-1,-1,3.4,-1,-1,3421,33282
rcaelers/workrave,-1,-1,4.7,-1,-1,13603,73078
rbei-etas/busmaster,-1,-1,2.5,-1,-1,154930,263785
rbdl/rbdl,-1,-1,4.6,-1,-1,12995,42287
rbaron/b-parasite,-1,-1,6.1,-1,-1,163,1429
raysan5/raygui,-1,-1,6.6,-1,-1,2704,13746
raulmur/ORB_SLAM,-1,-1,4.3,-1,-1,6390,20391
ratwithacompiler/OBS-captions-plugin,-1,-1,3.7,-1,-1,1770,9870
rathena/rathena,-1,114,5.4,-1,-1,48047,303337
raspberrypi/tools,-1,-1,2.3,-1,-1,282881,732185
raspberrypi/picotool,-1,-1,5,-1,-1,235,3738
raspberrypi/pico-tflmicro,-1,-1,4.6,-1,-1,37853,173763
raspberrypi/pico-extras,-1,-1,4.8,-1,-1,1798,10042
raspberrypi/pico-examples,-1,-1,5.5,-1,-1,3527,19892
raspberrypi/debugprobe,-1,-1,4.8,-1,-1,936,1504
rapidsai/rmm,-1,-1,7.6,-1,-1,7145,10315
rapidsai/cuml,-1,-1,7.6,-1,-1,8184,40673
rapidfuzz/RapidFuzz,-1,-1,6.6,-1,-1,208,7484
rapid7/metasploit-payloads,-1,-1,7,-1,-1,54380,348245
rangaofei/SSokit-qmake,-1,-1,3.5,-1,-1,555,7062
randombit/botan,-1,-1,9,-1,-1,42064,163687
rampageX/firmware-mod-kit,-1,-1,3.5,-1,-1,24153,318279
radareorg/iaito,-1,-1,5.2,-1,-1,3510,40296
ra3xdh/qucs_s,-1,-1,5.9,-1,-1,21554,91382
r57zone/Half-Life-Alyx-novr,-1,-1,3.1,-1,-1,2186,10988
r0ysue/AndroidFridaBeginnersBook,-1,-1,1.9,-1,-1,75456,688744
r-lyeh-archived/bundle,-1,-1,4.1,-1,-1,27947,232185
quixdb/squash,-1,-1,4.8,-1,-1,4682,16287
quiniouben/vban,-1,-1,4.6,-1,-1,472,2506
quiet/quiet-lwip,-1,-1,4.3,-1,-1,12834,30367
quiet/quiet,-1,-1,4.4,-1,-1,1010,3831
quassel/quassel,-1,0,5.1,-1,-1,32676,103656
qtfreet00/AntiFrida,-1,-1,3.6,-1,-1,34,217
qt/qtbase,-1,0,4.3,-1,-1,592560,2506520
qpdf/qpdf,-1,433,6.8,-1,-1,9768,61772
qixianyu-buaa/EigenChineseDocument,-1,1,3.8,-1,-1,1696,1516
qicosmos/ormpp,-1,0,6.2,-1,-1,94051,201387
qiayuanl/legged_control,-1,-1,3.8,-1,-1,1274,4023
qca/open-ath9k-htc-firmware,-1,-1,4.4,-1,-1,19541,38489
qboticslabs/mastering_ros,-1,-1,1.8,-1,-1,2268,9482
pytorch/cpuinfo,-1,-1,6.3,-1,-1,6186,297662
pwsafe/pwsafe,-1,-1,7.7,-1,-1,31341,162896
pwmt/zathura,-1,-1,4.8,-1,-1,3223,13620
pushrax/OpenVR-SpaceCalibrator,-1,-1,2.6,-1,-1,32044,122912
pulseaudio/pulseaudio,-1,-1,5.1,-1,-1,23923,157558
pulp-platform/pulpino,-1,-1,4.1,-1,-1,17678,58810
ptrkrysik/gr-gsm,-1,-1,4.3,-1,-1,6054,12044
psycha0s/airwave,-1,-1,3.6,-1,-1,1580,12039
pspdev/pspsdk,-1,-1,7.1,-1,-1,15647,36342
psi4/psi4,-1,0,6.8,-1,-1,132640,424072
pschatzmann/ESP32-A2DP,-1,-1,5.4,-1,-1,813,79469
protocolbuffers/upb,-1,0,5.2,-1,-1,13473,52698
projectchrono/chrono,-1,0,5.3,-1,-1,158997,499621
projectNe10/Ne10,-1,-1,4.9,-1,-1,9226,29689
project64/project64,-1,-1,4.4,-1,-1,69061,504274
profanity-im/profanity,-1,-1,6.4,-1,-1,8790,79022
probonopd/linuxdeployqt,-1,-1,3.9,-1,-1,436,2265
private-octopus/picoquic,-1,-1,6.8,-1,-1,14985,91675
princeton-vl/DPVO,-1,-1,4.1,-1,-1,2823,14478
prideout/par,-1,-1,3.7,-1,-1,4428,26430
preshing/junction,-1,-1,4.1,-1,-1,1144,5513
praydog/REFramework,-1,-1,5.1,-1,-1,31167,308135
praveen-palanisamy/multiple-object-tracking-lidar,-1,-1,4.1,-1,-1,343,1104
prampec/IotWebConf,-1,-1,4.6,-1,-1,833,3496
pradeep-pyro/tinynurbs,-1,46,4.8,-1,-1,1584,13228
praat/praat,-1,-1,3.9,-1,-1,408539,1506533
ppogg/YOLOv5-Lite,-1,-1,2,-1,-1,6644,19147
positive-security/send-my,-1,-1,3.5,-1,-1,439,1985
portapack-mayhem/mayhem-firmware,-1,-1,5.4,-1,-1,147546,374832
polyfem/polyfem,-1,-1,6.2,-1,-1,9926,83892
polpo/picogus,-1,-1,4.5,-1,-1,2771,12559
polarphp/polarphp,-1,-1,3.3,-1,-1,180471,655700
pmq20/node-packer,-1,6,1.7,-1,-1,491878,2498902
pmp-library/pmp-library,-1,96,5.6,-1,-1,101615,469583
pmodels/mpich,-1,-1,7,-1,-1,68774,420933
plowteam/donut,-1,-1,3.6,-1,-1,8312,58336
plasma-umass/coz,-1,-1,4.9,-1,-1,109758,194901
plasma-umass/ChatDBG,-1,-1,5.9,-1,-1,4235,18550
planetbeing/xpwn,-1,-1,3.2,-1,-1,157124,155246
planck-repl/planck,-1,-1,4.7,-1,-1,448,6842
pkelsey/libuinet,-1,-1,3.8,-1,-1,359334,1215331
pjrambo/VINS-Fusion-gpu,-1,-1,4.1,-1,-1,5204,23165
pixpark/gpupixel,-1,-1,4.2,-1,-1,14578,118868
pit-ray/win-vind,-1,-1,5.2,-1,-1,2543,37918
pingcap/tiflash,-1,-1,7.3,-1,-1,80196,754791
pimoroni/pimoroni-pico,-1,-1,6,-1,-1,11149,105817
pigpigyyy/Yuescript,-1,-1,4.9,-1,-1,12971,79506
pierotofy/OpenSplat,-1,-1,6.6,-1,-1,125,3723
picotorrent/picotorrent,-1,-1,4.8,-1,-1,546,16024
picoruby/prk_firmware,-1,-1,3.8,-1,-1,312,1940
pico-coder/sigrok-pico,-1,-1,4.1,-1,-1,533,942
pi-hole/FTL,-1,-1,6.9,-1,-1,108116,257598
phpv8/v8js,-1,-1,4.1,-1,-1,1149,4222
php-memcached-dev/php-memcached,-1,-1,5,-1,-1,840,5866
php-ds/ext-ds,-1,-1,4.5,-1,-1,334,8767
php-amqp/php-amqp,-1,-1,4.7,-1,-1,1334,7311
phoboslab/JavaScriptCore-iOS,-1,-1,3.9,-1,-1,72445,254466
phisko/kengine,-1,0,4.1,-1,-1,5462,21072
philj56/tofi,-1,-1,4.3,-1,-1,1024,6952
phaistos-networks/TANK,-1,-1,2.2,-1,-1,28700,150673
pgroonga/pgroonga,-1,-1,6.5,-1,-1,767,24659
pgbouncer/pgbouncer,-1,-1,5.5,-1,-1,4968,28757
pgbackrest/pgbackrest,-1,-1,6,-1,-1,27863,115596
pgRouting/pgrouting,-1,-1,7.7,-1,-1,12213,33534
pezcode/Cluster,-1,-1,3.8,-1,-1,238,2605
petersalomonsen/wasm-git,-1,-1,4.9,-1,-1,358,1503
peter-winter/ctpg,-1,-1,4.6,-1,-1,39,5515
personalrobotics/OpenChisel,-1,-1,4.1,-1,-1,1040,4189
perone/euclidesdb,-1,-1,1.8,-1,-1,3006,17827
performous/performous,-1,-1,6.6,-1,-1,2079,19874
peng-zhihui/OpenHeat,-1,-1,3.8,-1,-1,41829,396214
peng-zhihui/ESP32-PicoDK,-1,-1,3.8,-1,-1,39194,270920
peng-zhihui/Ctrl-FOC-Lite,-1,-1,3.8,-1,-1,33146,56366
pegasusTrader/PandoraTrader,-1,-1,2.1,-1,-1,15091,40291
pbatard/libwdi,-1,-1,4.8,-1,-1,2890,17011
paxo-phone/PaxOS-8,-1,-1,2.1,-1,-1,379188,1329017
pavel-odintsov/fastnetmon,-1,-1,5.7,-1,-1,7770,45248
patrikhuber/eos,-1,-1,4.1,-1,-1,5543,10922
patrikhuber/4dface,-1,-1,3.5,-1,-1,144,314
papyros/papyros-shell,-1,-1,4.4,-1,-1,2233,8238
paolostivanin/OTPClient,-1,-1,7.8,-1,-1,116,7598
paolo-projects/auto-unlocker,-1,-1,4,-1,-1,317,4428
pantor/inja,-1,4,4.1,-1,-1,4997,28865
pal-robotics/aruco_ros,-1,-1,5.2,-1,-1,2999,13409
paceholder/nodeeditor,-1,-1,4.9,-1,-1,750,8054
p4lang/p4c,-1,-1,7.1,-1,-1,25691,156053
p-ranav/tabulate,-1,0,6.1,-1,-1,2282,13933
p-ranav/indicators,-1,0,5,-1,-1,528,6172
p-ranav/csv2,-1,0,5.2,-1,-1,1656,8219
oxygine/oxygine-framework,-1,-1,2.8,-1,-1,24513,95139
owncloud/client,-1,-1,6.7,-1,-1,14457,57377
ovn-org/ovn,-1,-1,5.6,-1,-1,12914,87519
ouster-lidar/ouster_example,-1,33,5.4,-1,-1,9439,28760
otland/forgottenserver,-1,-1,6.5,-1,-1,3172,68264
osxmidi/LinVst,-1,-1,3.7,-1,-1,1388,8152
osxfuse/sshfs,-1,-1,3.7,-1,-1,347,4770
ostreedev/ostree,-1,-1,6.5,-1,-1,19127,64305
ossia/score,-1,82,5.7,-1,-1,27237,279817
osrf/car_demo,-1,-1,3.9,-1,-1,313,934
osmocom/rtl-sdr,-1,-1,4.4,-1,-1,2006,9381
osmcode/osmium-tool,-1,-1,4.4,-1,-1,5687,34591
osmcode/libosmium,-1,-1,4.8,-1,-1,13086,52685
osm2pgsql-dev/osm2pgsql,-1,-1,6.9,-1,-1,21832,85586
orocos/orocos_kinematics_dynamics,-1,-1,4.6,-1,-1,9578,19422
ori-drs/allan_variance_ros,-1,-1,4.6,-1,-1,45,450
oreillymedia/Learning-OpenCV-3_examples,-1,-1,3.3,-1,-1,1382,5776
orbitersim/orbiter,-1,-1,5.4,-1,-1,101678,358893
oransel/node-talib,-1,-1,4.1,-1,-1,29582,87574
openzfsonwindows/ZFSin,-1,-1,4.2,-1,-1,96429,323937
openzfsonosx/zfs,-1,-1,3.6,-1,-1,84689,302127
openxrlab/xrnerf,-1,-1,5.4,-1,-1,48693,230142
openxla/xla,-1,-1,7,-1,-1,157501,889408
openwrt/mt76,-1,-1,5.6,-1,-1,2876,85177
openvehicles/Open-Vehicle-Monitoring-System-3,-1,-1,6.9,-1,-1,128923,387313
opensim-org/opensim-core,-1,0,6.2,-1,-1,125053,241579
openscenegraph/OpenSceneGraph,-1,-1,5.6,-1,-1,59738,418739
openppl-public/ppl.cv,-1,-1,5.3,-1,-1,49473,128755
openmv/openmv,-1,-1,4.8,-1,-1,689546,1449654
openmultiplayer/open.mp,-1,-1,6.1,-1,-1,4036,45867
openmm/openmm,-1,-1,5.7,-1,-1,84789,268741
openldap/openldap,-1,-1,6.2,-1,-1,49692,337523
opengm/opengm,-1,-1,5.2,-1,-1,19749,115629
openglsuperbible/sb7code,-1,-1,3.8,-1,-1,9438,60941
openglredbook/examples,-1,-1,3.8,-1,-1,9589,64421
opengl-tutorials/ogl,-1,0,2.3,-1,-1,102512,359501
opengisch/QField,-1,-1,7.4,-1,-1,8031,36017
opengauss-mirror/openGauss-server,-1,-1,3.4,-1,-1,528092,1707666
openfheorg/openfhe-development,-1,-1,5.9,-1,-1,42295,82296
openconnect/openconnect,-1,-1,4.4,-1,-1,4364,30952
opencog/atomspace,-1,-1,6.2,-1,-1,23859,40729
openblack/openblack,-1,-1,5.3,-1,-1,8941,95625
openappsec/openappsec,-1,-1,5.6,-1,-1,23558,169723
openai/procgen,-1,-1,3.3,-1,-1,200,8452
openSUSE/libsolv,-1,-1,5.7,-1,-1,6776,71330
open-watcom/open-watcom-v2,-1,-1,3.9,-1,-1,620117,2182555
open-obfuscator/o-mvll,-1,-1,5.4,-1,-1,638,4379
open-license-manager/licensecc,-1,-1,4.1,-1,-1,2308,7071
onqtam/rcrl,-1,-1,4.4,-1,-1,155,984
onnx/onnx-tensorrt,-1,-1,6.2,-1,-1,3005,16342
onnx/onnx-mlir,-1,-1,7.8,-1,-1,25476,74403
onlytailei/CppRobotics,-1,-1,3.7,-1,-1,335,3163
oneapi-src/oneMKL,-1,0,9.1,-1,-1,23219,200342
oneapi-src/oneDNN,-1,0,8.8,-1,-1,143232,1003906
oneapi-src/oneDAL,-1,-1,9.3,-1,-1,115988,270151
oneapi-src/oneAPI-samples,-1,-1,5.8,-1,-1,112824,300873
omnirom/android_bootable_recovery,-1,-1,1.9,-1,-1,37888,166389
olikraus/u8glib,-1,-1,4.1,-1,-1,31830,222930
olav-st/screencloud,-1,-1,3.9,-1,-1,2247,9817
okdshin/PicoSHA2,-1,0,4.8,-1,-1,24,582
okbob/pspg,-1,49,5.4,-1,-1,2492,23490
ofiwg/libfabric,-1,-1,7.6,-1,-1,76066,353689
oetiker/rrdtool-1.x,-1,-1,4.8,-1,-1,6102,39300
odygrd/quill,-1,0,5.8,-1,-1,5972,39591
octobanana/peaclock,-1,-1,4.4,-1,-1,365,10059
octobanana/fltrdr,-1,-1,4.4,-1,-1,313,7991
oclint/oclint,-1,-1,3.8,-1,-1,484,21868
oceanbase/miniob,-1,-1,7.1,-1,-1,9760,33130
occ-ai/obs-backgroundremoval,-1,-1,5.9,-1,-1,207,2257
obsproject/obs-websocket,-1,-1,5.3,-1,-1,5338,8517
obsproject/obs-browser,-1,-1,5.1,-1,-1,466,4966
obsproject/obs-amd-encoder,-1,-1,4,-1,-1,3025,14436
obs-ndi/obs-ndi,-1,-1,5.6,-1,-1,1268,3694
o0o0o0o0o0o0o/image-processing-from-scratch,-1,0,4.4,-1,-1,40591,177529
nxrighthere/ENet-CSharp,-1,0,3.5,-1,-1,163,3808
nxp-imx/mfgtools,-1,-1,5.2,-1,-1,1654,9893
nvpro-samples/vk_raytracing_tutorial_KHR,-1,-1,4.3,-1,-1,5616,17038
nvpro-samples/vk_raytrace,-1,-1,4.4,-1,-1,1059,2905
nvpro-samples/vk_mini_path_tracer,-1,-1,4.1,-1,-1,1775,5288
nvpro-samples/optix_advanced_samples,-1,-1,3.5,-1,-1,20080,124480
nvpro-samples/gl_occlusion_culling,-1,-1,4.4,-1,-1,333,2772
nvidia-isaac/nvblox,-1,-1,5.4,-1,-1,10157,31261
numberwolf/h265web.js,-1,-1,0.7,-1,-1,153308,1083903
nu774/qaac,-1,-1,3.8,-1,-1,37049,81220
ntop/nDPI,-1,-1,6.1,-1,-1,27267,116917
ntnu-arl/gbplanner_ros,-1,-1,4.3,-1,-1,1483,14473
nsntrace/nsntrace,-1,-1,4,-1,-1,332,971
nrk/phpiredis,-1,-1,4.1,-1,-1,56,967
nrfconnect/sdk-nrf,-1,-1,5.1,-1,-1,155070,651658
nowrep/obs-vkcapture,-1,-1,5.9,-1,-1,486,5274
notomorrow/hyperion-engine,-1,-1,3.2,-1,-1,24193,129493
notandy/ympd,-1,-1,4.2,-1,-1,502,5470
norlab-ulaval/libpointmatcher,-1,-1,5.7,-1,-1,13918,40331
nodejs/node-addon-examples,-1,-1,7.1,-1,-1,533,4332
nodejs/nan,-1,0,6.7,-1,-1,820,9238
node-webrtc/node-webrtc,-1,-1,5.6,-1,-1,1145,8678
node-on-mobile/node-on-android,-1,-1,3.2,-1,-1,17622,38741
nobleo/rviz_satellite,-1,-1,5,-1,-1,249,1126
nobleo/full_coverage_path_planner,-1,-1,4.8,-1,-1,602,1542
nnstreamer/nnstreamer,-1,-1,7,-1,-1,23767,81630
nmslib/nmslib,-1,-1,2.4,-1,-1,6239,30148
nmoehrle/mvs-texturing,-1,-1,5.5,-1,-1,759,4296
nmikhailov/Validity90,-1,-1,4.3,-1,-1,13089,49101
nm-l2tp/NetworkManager-l2tp,-1,-1,6.3,-1,-1,1812,11009
nladuo/captcha-break,-1,-1,4.3,-1,-1,2159,6982
nkolban/esp32-snippets,-1,-1,4.6,-1,-1,13639,55785
nix-community/nixd,-1,-1,6.5,-1,-1,2281,13912
nitroshare/nitroshare-desktop,-1,-1,4.1,-1,-1,12792,16873
niqdev/ipcam-view,-1,-1,5,-1,-1,11681,29557
nillerusr/source-engine,-1,-1,3.8,-1,-1,722509,2700423
nihui/opencv-mobile,-1,-1,6.3,-1,-1,3159,30624
nihui/ncnn-android-yolov5,-1,-1,3.6,-1,-1,45,397
nigels-com/glew,-1,-1,5.1,-1,-1,420,3623
niessner/Matterport,-1,-1,2.4,-1,-1,52386,188584
nidium/Nidium,-1,-1,2,-1,-1,4686,48272
nicolasff/webdis,-1,-1,4.6,-1,-1,3208,16916
nickbnf/glogg,-1,-1,4.6,-1,-1,4355,13690
nholthaus/units,-1,-1,5.2,-1,-1,2091,5110
ngscopeclient/scopehal-apps,-1,-1,5.9,-1,-1,10392,26757
nfs-ganesha/nfs-ganesha,-1,77,5,-1,-1,70619,180217
nfc-tools/mfoc,-1,-1,4.8,-1,-1,586,2106
nfc-tools/mfcuk,-1,-1,4.3,-1,-1,1215,2428
nfc-tools/libnfc,-1,-1,4.7,-1,-1,6136,19650
newaetech/chipwhisperer,-1,-1,4.5,-1,-1,931229,2337245
