repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
weserv/images,-1,-1,-1,6.3,-1,-1,2067,10002
wenet-e2e/wenet,-1,0,0,6,-1,-1,9789,23060
wenbowen123/BundleTrack,-1,-1,0,5.1,-1,-1,32137,120440
weechat/weechat,-1,-1,-1,7.7,-1,-1,44424,240548
webyog/sqlyog-community,-1,0,-1,5,-1,-1,137943,337188
wdas/brdf,-1,0,-1,6.3,-1,-1,14905,44186
wargio/r2dec-js,-1,0,-1,4.9,-1,-1,22331,70326
wanliyang1990/wlplayer,-1,0,-1,5.2,-1,-1,18580,9125
wangwenx190/framelesshelper,-1,-1,-1,6.5,-1,-1,3657,18817
wangdingqiao/noteForOpenGL,-1,0,-1,5.2,-1,-1,55920,88856
wang-bin/QtAV,-1,-1,-1,6.7,-1,-1,17476,71849
walktree/libtorch-yolov3,-1,-1,-1,5.9,-1,-1,67,686
vvaltchev/tilck,-1,-1,-1,6.5,-1,-1,72355,129322
vslavik/winsparkle,-1,-1,-1,5.8,-1,-1,2955,4698
vslavik/diff-pdf,-1,0,-1,5.1,-1,-1,182,1047
vsg-dev/VulkanSceneGraph,-1,0,0,6.3,-1,-1,5620,68971
voodooattack/nexusjs,-1,-1,0,5.3,-1,-1,1561,7415
vojirt/kcf,-1,-1,-1,5.9,-1,-1,293,34765
vnmakarov/mir,-1,0,-1,6.3,-1,-1,6208,122036
vmware/open-vm-tools,-1,0,-1,6.7,-1,-1,137141,191284
vmprof/vmprof-python,-1,0,-1,5.4,-1,-1,2599,9728
vlc-qt/vlc-qt,-1,0,-1,5.5,-1,-1,4449,7101
vlarsson/PoseLib,-1,-1,-1,7,-1,-1,3292,11280
vlang/doom,-1,-1,-1,6.4,-1,-1,19605,80442
vkoskiv/c-ray,-1,0,-1,5.5,-1,-1,6082,26924
vittorioromeo/ecst,-1,-1,-1,6.3,-1,-1,4160,20699
visualboyadvance-m/visualboyadvance-m,-1,-1,-1,6.2,-1,-1,17457,131477
visionworkbench/visionworkbench,-1,-1,-1,7.3,-1,-1,44677,134936
vircadia/vircadia,-1,-1,-1,3.9,-1,-1,81186,411937
vinszent/gnome-twitch,-1,0,-1,6.5,-1,-1,1639,16679
vinniefalco/DSPFilters,-1,0,-1,5.9,-1,-1,305522,526193
vinipsmaker/tufao,-1,-1,-1,6.2,-1,-1,4563,7354
vimfung/LuaScriptCore,-1,0,-1,5.4,-1,-1,10686,38570
vilbeyli/VQEngine,-1,0,-1,4.8,-1,-1,8909,32726
viest/php-ext-xlswriter,-1,0,-1,5.7,-1,-1,1867,7313
victorprad/InfiniTAM,-1,0,-1,6.1,-1,-1,3556,22102
vgvassilev/cling,-1,-1,-1,3,-1,-1,13343,33426
vgmstream/vgmstream,-1,444,0,5.1,-1,-1,42284,145389
veyon/veyon,-1,774,0,5.7,-1,-1,11657,45283
veselink1/refl-cpp,-1,0,0,6.6,-1,-1,2920,19649
verilog-to-routing/vtr-verilog-to-routing,-1,-1,-1,6.1,-1,-1,291625,1155102
vergoh/vnstat,-1,14,24,6.5,-1,-1,540,22307
vedderb/bldc,-1,-1,-1,6.8,-1,-1,101655,195335
vectr-ucla/direct_lidar_odometry,-1,-1,-1,7.3,-1,-1,1417,3032
vczh-libraries/Release,-1,-1,-1,7.6,-1,-1,32709,354759
vczh-libraries/GacUI,-1,-1,-1,7.6,-1,-1,45199,564061
vcmi/vcmi,-1,170,0,6.1,-1,-1,21558,202261
vcg-uvic/viper,-1,0,-1,6.4,-1,-1,605,4216
vcflib/vcflib,-1,-1,-1,4.9,-1,-1,10714,33899
vasi/pixz,-1,0,-1,6,-1,-1,57,1838
varnishcache/varnish-cache,-1,1677,341,6.2,-1,-1,26763,109366
varnish/hitch,-1,-1,-1,6.5,-1,-1,1669,9274
varmd/wine-wayland,-1,0,-1,3.9,-1,-1,2975,8362
vapoursynth/vapoursynth,-1,0,-1,5.6,-1,-1,5281,48614
valhalla/valhalla,-1,-1,-1,7.5,-1,-1,35412,147049
vacancy/PreciseRoIPooling,-1,0,-1,6.2,-1,-1,56,459
v6d-io/v6d,-1,-1,-1,4.8,-1,-1,19434,82656
v1cont/yad,-1,0,-1,6.8,-1,-1,828,12142
uzh-rpg/rpg_svo_pro_open,-1,-1,-1,6.6,-1,-1,8735,42639
uzh-rpg/rpg_svo,-1,-1,-1,6.4,-1,-1,1199,5626
uzh-rpg/rpg_quadrotor_control,-1,-1,-1,7.3,-1,-1,606,6241
uzh-rpg/rpg_open_remode,-1,0,-1,6.2,-1,-1,620,3201
uzh-rpg/rpg_esim,-1,-1,-1,6.2,-1,-1,858,11873
uzh-rpg/flightmare,-1,-1,-1,4.7,-1,-1,4903,12432
uzh-rpg/agile_autonomy,-1,-1,-1,6.6,-1,-1,690,6667
uwerat/qskinny,-1,-1,-1,6.3,-1,-1,4969,76251
utelle/wxsqlite3,-1,-1,-1,4.6,-1,-1,108242,197861
ustcwpz/USTC-CS-Courses-Resource,-1,0,-1,4.8,-1,-1,10873,119208
uowuo/abaddon,-1,-1,-1,5.7,-1,-1,563,25380
uoip/g2opy,-1,-1,-1,6,-1,-1,22275,68317
uoaerg/wavemon,-1,0,-1,5.5,-1,-1,5964,6385
unpaper/unpaper,-1,0,-1,4.7,-1,-1,647,3619
univrsal/tuna,-1,-1,-1,5.4,-1,-1,1863,13223
univrsal/input-overlay,-1,-1,-1,4.9,-1,-1,22334,38245
unity3d-jp/FrameCapturer,-1,-1,-1,5.4,-1,-1,607,9023
umanovskis/baremetal-arm,-1,-1,-1,5.4,-1,-1,156577,689565
ultravnc/UltraVNC,-1,0,-1,6.2,-1,-1,84335,293438
ugo-nama-kun/gym_torcs,-1,-1,-1,5.2,-1,-1,20482,111706
ucla-vision/xivo,-1,-1,110,6.4,-1,-1,172976,508270
ucbrise/confluo,-1,-1,0,6.2,-1,-1,10701,39558
ucbrise/clipper,-1,-1,-1,6.5,-1,-1,2888,21158
tzutalin/dlib-android,-1,-1,-1,6,-1,-1,222,1158
tysik/obstacle_detector,-1,-1,-1,5.8,-1,-1,1360,3154
tylermorganwall/rayrender,-1,0,-1,4.8,-1,-1,3587,31291
twitter-forks/mysql,-1,0,-1,5.6,-1,-1,266113,1205552
twhui/LiteFlowNet,-1,-1,-1,4.2,-1,-1,20430,102601
tuyoogame/huatuo,-1,0,-1,6.2,-1,-1,372,552364
tuxera/ntfs-3g,-1,1750,-1,7,-1,-1,26136,91099
turing-technician/FastHook,-1,0,-1,6.3,-1,-1,103,1234
turi-code/SFrame,-1,-1,0,6.5,-1,-1,74680,186701
tuplex/tuplex,-1,-1,-1,3.9,-1,-1,32318,117108
tunabrain/sparse-voxel-octrees,-1,-1,-1,6.3,-1,-1,1574,5378
tumuyan/RealSR-NCNN-Android,-1,-1,-1,4.7,-1,-1,6435,37003
tum-vision/tandem,-1,0,-1,5.5,-1,-1,7041,26514
tum-vision/LDSO,-1,-1,-1,6.4,-1,-1,10513,32822
tudelft3d/3dfier,-1,-1,-1,4.4,-1,-1,5631,14410
tu-darmstadt-ros-pkg/hector_slam,-1,-1,-1,5.9,-1,-1,1707,4177
tttapa/Control-Surface,-1,-1,-1,5.3,-1,-1,19457,49137
ttalvitie/browservice,-1,0,-1,6.4,-1,-1,1164,15590
tsujan/Kvantum,-1,-1,-1,7.4,-1,-1,4654,41832
trustwallet/wallet-core,-1,-1,-1,6.1,-1,-1,19642,110145
troglobit/finit,-1,0,-1,6.2,-1,-1,4371,15491
trishume/eyeLike,-1,0,-1,6.3,-1,-1,136,437
triple-Mu/YOLOv8-TensorRT,-1,-1,-1,7.7,-1,-1,107,5841
triaquae/CrazyEye,-1,0,-1,3.5,-1,-1,19943,98738
trailofbits/winchecksec,-1,-1,0,3.9,-1,-1,5897,9689
trailofbits/polytracker,-1,-1,0,6.9,-1,-1,9091,52742
trailofbits/maat,-1,-1,-1,4.4,-1,-1,5501,47681
tpoechtrager/osxcross,-1,0,-1,7.4,-1,-1,707,3922
tpoechtrager/cctools-port,-1,-1,1304,6.5,-1,-1,59517,274096
tpm2-software/tpm2-tools,-1,0,-1,7,-1,-1,10320,45089
tpaviot/oce,-1,-1,0,5.7,-1,-1,564575,1497113
toverainc/willow,-1,-1,-1,5.3,-1,-1,62,2029
torrent-file-editor/torrent-file-editor,-1,-1,-1,6.8,-1,-1,1625,6943
tonyp7/esp32-wifi-manager,-1,-1,-1,6.2,-1,-1,913,1564
ton-blockchain/ton,-1,-1,0,5.5,-1,-1,28656,285916
tomasen/splayer,-1,0,-1,5,-1,-1,635325,3303874
tomac/yersinia,-1,0,-1,7.2,-1,-1,3310,25439
tobimensch/aqemu,-1,0,-1,6.5,-1,-1,6363,39510
tmate-io/tmate-ssh-server,-1,0,-1,6.1,-1,-1,5922,39258
tkn-tub/ns3-gym,-1,0,-1,7.2,-1,-1,901,4274
tklengyel/drakvuf,-1,-1,-1,8.5,-1,-1,37469,76118
titansec/OpenWAF,-1,0,-1,6.2,-1,-1,1436,14973
tishion/mmLoader,-1,-1,-1,4.6,-1,-1,336,1334
tinyobjloader/tinyobjloader,-1,0,0,6.8,-1,-1,2934,15888
tindy2013/stairspeedtest-reborn,-1,-1,-1,4.6,-1,-1,3644,12289
timothybrooks/hdr-plus,-1,-1,-1,5.7,-1,-1,534,1992
tikzit/tikzit,-1,-1,-1,5.7,-1,-1,1383,8537
tikv/titan,-1,-1,-1,7.5,-1,-1,1710,23092
tihmstar/tsschecker,-1,0,-1,5.7,-1,-1,159,1950
tihmstar/futurerestore,-1,0,-1,5.6,-1,-1,137,1476
tideways/php-xhprof-extension,-1,0,-1,5.8,-1,-1,43,925
tiann/FreeReflection,-1,0,-1,6.2,-1,-1,112,144
thunlp/THULAC,-1,-1,-1,6.2,-1,-1,587,4059
thp/psmoveapi,-1,-1,-1,4.9,-1,-1,18513,52692
thisistherk/fast_obj,-1,0,-1,6.7,-1,-1,572,3239
theori-io/nrsc5,-1,0,-1,6.6,-1,-1,936,6784
the-tcpdump-group/tcpdump,-1,-1,-1,7.8,-1,-1,19961,85124
tgfrerer/island,-1,0,-1,6.2,-1,-1,14985,71434
texus/TGUI,-1,-1,-1,5,-1,-1,43955,118463
teslamotors/linux,-1,0,-1,-1,-1,-1,2770947,13918500
terralang/terra,-1,-1,-1,4.7,-1,-1,1581,12595
tenderlove/initial-v,-1,-1,-1,6.5,-1,-1,33,643
tencentyun/TRTCSDK,-1,0,-1,4.4,-1,-1,15005,99164
teeworlds/teeworlds,-1,4,0,6.8,-1,-1,9630,84832
teddyluo/hybrid-a-star-annotation,-1,-1,-1,6.4,-1,-1,2034,3228
tearshark/librf,-1,-1,-1,5.1,-1,-1,1210,9039
tdlib/telegram-bot-api,-1,-1,-1,7.5,-1,-1,185,14444
tdegeus/pybind11_examples,-1,-1,-1,6.2,-1,-1,151,534
tbfleming/cib,-1,0,-1,6,-1,-1,213,2086
tangsilian/android-vuln,-1,0,-1,4.8,-1,-1,2278131,10242838
takemaru/graphillion,-1,0,-1,6.3,-1,-1,3148,16065
t6x/reaver-wps-fork-t6x,-1,0,-1,5.8,-1,-1,11841,55786
szza/LearningNote,-1,0,-1,4.8,-1,-1,198,1492
szellmann/visionaray,-1,-1,-1,5.9,-1,-1,7413,63186
szcom/rnnlib,-1,-1,1861,6.2,-1,-1,231616,433606
szagoruyko/cvpr15deepcompare,-1,0,-1,6.1,-1,-1,86,738
systemed/tilemaker,-1,-1,-1,5.9,-1,-1,1371,16537
systemd/casync,-1,0,-1,6.8,-1,-1,1618,31368
system-pclub/GCatch,-1,-1,-1,5.1,-1,-1,63176,472732
syslog-ng/syslog-ng,-1,-1,-1,6.6,-1,-1,40713,159594
synfig/synfig,-1,0,0,5.5,-1,-1,60296,225575
symisc/unqlite,-1,0,-1,7.5,-1,-1,39252,84733
sylar-yin/sylar,-1,-1,-1,6,-1,-1,7891,43661
swow/swow,-1,0,-1,7,-1,-1,12567,102017
swaywm/swaylock,-1,0,-1,8,-1,-1,150,3092
superpoweredSDK/Low-Latency-Android-iOS-Linux-Windows-tvOS-macOS-Interactive-Audio-Platform,-1,0,-1,4.8,-1,-1,2359,4762
supercollider/sc3-plugins,-1,0,-1,6.4,-1,-1,43265,297789
sunpinyin/sunpinyin,-1,-1,-1,6.3,-1,-1,8799,28729
sundyCoder/DEye,-1,0,-1,5.2,-1,-1,201649,972675
sumeetchhetri/ffead-cpp,-1,0,-1,5.1,-1,-1,18402,105528
sultim-t/prboom-plus-rt,-1,-1,-1,4.2,-1,-1,27413,103636
subsurface/subsurface,-1,-1,-1,6.1,-1,-1,12467,96717
stuntrally/stuntrally,-1,-1,-1,5.8,-1,-1,13155,71330
strongswan/strongswan,-1,0,-1,6.6,-1,-1,142501,403998
stream-labs/obs-studio-node,-1,0,-1,5.1,-1,-1,3676,36702
strawberrymusicplayer/strawberry,-1,-1,-1,5.5,-1,-1,18486,98257
strace/strace,-1,0,-1,7.7,-1,-1,30155,182720
stotko/stdgpu,-1,-1,-1,6.5,-1,-1,4766,7821
storm-devs/storm-engine,-1,-1,-1,5.6,-1,-1,20138,180307
storax/kubedoom,-1,-1,-1,6,-1,-1,19774,65093
stoneatom/stonedb,-1,-1,-1,5.5,-1,-1,573063,2176062
stolk/GPGOAP,-1,0,-1,6,-1,-1,83,437
stm32duino/Arduino_Core_STM32,-1,-1,0,6.3,-1,-1,2307203,5764879
stlink-org/stlink,-1,-1,-1,6.4,-1,-1,1631,12171
stlab/libraries,-1,-1,-1,5.7,-1,-1,1521,14978
stevenlovegrove/Pangolin,-1,-1,-1,6.3,-1,-1,12833,51068
stevengj/nlopt,-1,0,-1,5.7,-1,-1,8036,27761
steve-m/librtlsdr,-1,-1,-1,6.2,-1,-1,1988,9311
steve-m/kalibrate-rtl,-1,0,-1,7.3,-1,-1,643,1746
stereolabs/zed-sdk,-1,0,-1,6.2,-1,-1,11816,64345
stepmania/stepmania,-1,518,445,3.9,-1,-1,142862,536924
stellar/stellar-core,-1,852,-1,7.9,-1,-1,109033,368083
stella-emu/stella,-1,-1,319,6.6,-1,-1,166675,353758
stella-cv/stella_vslam,-1,-1,-1,5.8,-1,-1,12588,47255
steinbergmedia/vstgui,-1,-1,-1,6.3,-1,-1,20521,133619
stefanocasazza/ULib,-1,0,-1,6,-1,-1,50742,212582
stefankueng/BowPad,-1,-1,-1,4.6,-1,-1,10129,87285
stefanberger/swtpm,-1,0,-1,7.7,-1,-1,3988,18149
stawel/cheali-charger,-1,0,-1,5.9,-1,-1,31337,33720
stack-of-tasks/pinocchio,-1,-1,-1,7,-1,-1,9737,58758
stachenov/quazip,-1,-1,-1,4.9,-1,-1,3319,10022
ssloy/tinyraycaster,-1,0,-1,6.2,-1,-1,1,400
ssloy/tinykaboom,-1,0,-1,5.8,-1,-1,1,153
srsran/srsRAN_4G,-1,-1,-1,6.3,-1,-1,98924,823503
springzfx/point-cloud-annotation-tool,-1,-1,-1,6.4,-1,-1,282,1578
spotify/sparkey,-1,0,14,6.8,-1,-1,1090,3875
sphinxsearch/sphinx,-1,61,54,5.5,-1,-1,13621,126486
spencer-project/spencer_people_tracking,-1,0,0,5.8,-1,-1,11264,25946
spacemeowx2/switch-lan-play,-1,0,-1,4.6,-1,-1,30884,76805
sourishg/stereo-calibration,-1,-1,-1,6,-1,-1,3,382
soulthreads/imgui-plot,-1,0,-1,6.2,-1,-1,22,284
souffle-lang/souffle,-1,-1,0,5.9,-1,-1,22525,73421
sorayuki/obs-multi-rtmp,-1,-1,-1,5.9,-1,-1,18,1455
soramimi/Guitar,-1,-1,-1,5.7,-1,-1,17671,132193
sonic-net/sonic-buildimage,-1,0,-1,5.5,-1,-1,54909,419322
songrun/SeamAwareDecimater,-1,-1,-1,6.2,-1,-1,606,2242
solvespace/solvespace,-1,-1,-1,5.6,-1,-1,4783,45735
solus-project/linux-steam-integration,-1,0,-1,6.3,-1,-1,1373,2695
solemnwarning/rehex,-1,-1,-1,5.5,-1,-1,23646,95487
socketio/socket.io-client-cpp,-1,-1,-1,5.2,-1,-1,807,6912
sobotka/blender,-1,-1,0,6.2,-1,-1,441917,2468138
snyball/hawck,-1,0,-1,6.4,-1,-1,1937,5434
snort3/snort3,-1,0,-1,6.8,-1,-1,67843,333148
sniper00/moon,-1,0,-1,5.5,-1,-1,56910,190180
snes9xgit/snes9x,-1,-1,-1,6.1,-1,-1,30673,243573
snakster/cpp.react,-1,0,-1,6.4,-1,-1,1546,6396
smfrpc/smf,-1,-1,-1,5.7,-1,-1,651,5431
smackers/smack,-1,-1,0,5.1,-1,-1,3857,133854
slowmoVideo/slowmoVideo,-1,1619,0,4.3,-1,-1,2292,14133
slembcke/Chipmunk2D,-1,-1,-1,-1,-1,-1,6295,29748
skypjack/uvw,-1,0,0,6.3,-1,-1,3625,6079
skypjack/meta,-1,-1,-1,4.5,-1,-1,1010,3204
skyjake/lagrange,-1,0,-1,6.1,-1,-1,8249,70318
simulationcraft/simc,-1,-1,-1,6.3,-1,-1,27027,262228
simon987/sist2,-1,-1,-1,6.1,-1,-1,172,12404
simit-lang/simit,-1,-1,-1,6.5,-1,-1,12192,69493
silverf0x/RpcView,-1,-1,-1,4.8,-1,-1,2557,13760
sikang/mpl_ros,-1,-1,-1,6.4,-1,-1,663,5518
signal11/hidapi,-1,0,-1,6.4,-1,-1,982,3708
sieren/Homepoint,-1,-1,-1,5.8,-1,-1,5391,247739
sideeffects/SideFXLabs,-1,-1,-1,-1,-1,-1,1433,18344
shouxieai/tensorRT_Pro,-1,-1,-1,4.9,-1,-1,74290,217042
shonumi/gbe-plus,-1,-1,-1,6.8,-1,-1,16997,85302
shogun-toolbox/shogun,-1,-1,-1,-1,-1,-1,96461,251593
shmuelzon/esp32-ble2mqtt,-1,-1,-1,5.3,-1,-1,267,6837
shiyanhui/libcsp,-1,-1,-1,5.6,-1,-1,1414,5826
shiguredo/momo,-1,-1,-1,5.4,-1,-1,4672,20568
shichaoy/cube_slam,-1,-1,-1,5.8,-1,-1,10553,44032
shellinabox/shellinabox,-1,0,-1,5.8,-1,-1,1785,8729
sheepdog/sheepdog,-1,0,-1,7,-1,-1,6743,60033
shaoshengsong/DeepSORT,-1,-1,-1,5.9,-1,-1,371,3233
shanteacontrols/OpenDeck,-1,0,-1,5.7,-1,-1,3145,22169
shadowsocks/simple-obfs,-1,248,33,6.1,-1,-1,972,6632
sfzhang15/RefineDet,-1,-1,-1,5.2,-1,-1,16882,81434
sfzhang15/FaceBoxes,-1,-1,-1,4.1,-1,-1,13433,70928
sewenew/redis-plus-plus,-1,-1,-1,7.5,-1,-1,4176,23357
serge-rgb/milton,-1,-1,-1,5.7,-1,-1,52640,257732
seqan/seqan,-1,0,-1,5.9,-1,-1,159035,349883
senlinuc/caffe_ocr,-1,0,-1,4.8,-1,-1,82048,355529
sektioneins/suhosin,-1,0,-1,6.1,-1,-1,1312,7102
sekigon-gonnoc/Pico-PIO-USB,-1,0,-1,6.2,-1,-1,385,3088
seetafaceengine/SeetaFace2,-1,4,0,6.5,-1,-1,1335,18887
secure-software-engineering/phasar,-1,-1,-1,7.2,-1,-1,9948,49799
sebbbi/OffsetAllocator,-1,-1,-1,6.3,-1,-1,84,615
sddm/sddm,-1,-1,-1,6.7,-1,-1,2797,8343
scrt/avcleaner,-1,-1,-1,5.9,-1,-1,741,5194
scottdraves/electricsheep,-1,0,-1,4.6,-1,-1,25142,78376
scottcgi/Mojoc,-1,0,-1,5.6,-1,-1,14986,44646
scipr-lab/libsnark,-1,0,-1,5.9,-1,-1,8690,37305
schwittlick/ofxDarknet,-1,-1,-1,-1,-1,-1,2109,10026
schismtracker/schismtracker,-1,529,276,5.2,-1,-1,10300,58511
scanner-research/scanner,-1,-1,-1,4.8,-1,-1,12704,36784
scanmem/scanmem,-1,0,-1,4.9,-1,-1,1321,5247
satori-com/tcpkali,-1,0,0,5.8,-1,-1,9032,38176
sass/sassc,-1,0,-1,6.1,-1,-1,204,779
sarah-walker-pcem/pcem,-1,-1,-1,5.1,-1,-1,19995,242666
saprykin/plibsys,-1,0,-1,6.2,-1,-1,10136,25868
samtools/samtools,-1,0,-1,7.7,-1,-1,5183,32327
samtools/bcftools,-1,0,-1,6.8,-1,-1,6652,64214
samhocevar/portable-file-dialogs,-1,-1,0,6.4,-1,-1,228,1560
samdmarshall/SDMMobileDevice,-1,0,-1,5.5,-1,-1,86895,252356
sam-astro/Z-Sharp,-1,-1,-1,4.8,-1,-1,482,4819
sam-astro/Astro8-Computer,-1,-1,-1,4.6,-1,-1,1399,3280
sakura-editor/sakura,-1,0,-1,4.4,-1,-1,47469,139995
sakumisu/CherryUSB,-1,0,-1,7.3,-1,-1,31707,275610
saitoha/libsixel,-1,0,-1,5.7,-1,-1,6651,27829
sainnhe/caj2pdf-qt,-1,-1,-1,4.4,-1,-1,277,494
sailing-pmls/bosen,-1,0,-1,-1,-1,-1,22769,75360
s9xie/hed,-1,-1,-1,4.8,-1,-1,11499,52928
rwengine/openrw,-1,24,0,6.2,-1,-1,8864,43810
rusty1s/pytorch_cluster,-1,-1,-1,6.8,-1,-1,722,2076
rumpkernel/rumprun,-1,-1,0,6.8,-1,-1,5410,17969
rubengooj/pl-slam,-1,-1,-1,6.4,-1,-1,4078,12063
rttrorg/rttr,-1,-1,-1,4.8,-1,-1,27927,80054
rsyslog/rsyslog,-1,1754,133,6.9,-1,-1,26796,115789
rst-tu-dortmund/teb_local_planner,-1,-1,-1,6.8,-1,-1,5959,8305
rst-tu-dortmund/mpc_local_planner,-1,-1,-1,6.4,-1,-1,1982,4204
rspatial/terra,-1,-1,-1,6.2,-1,-1,8702,42408
rpp0/gr-lora,-1,-1,-1,6.6,-1,-1,6798,1994
rpng/R-VIO,-1,-1,-1,6.5,-1,-1,530,2010
rpm-software-management/rpm,-1,-1,-1,6.6,-1,-1,12548,67158
royshil/obs-backgroundremoval,-1,-1,-1,6.3,-1,-1,130,1373
royshil/SfM-Toy-Library,-1,-1,-1,5.8,-1,-1,1990,4694
royhills/arp-scan,-1,0,-1,5.6,-1,-1,1715,3215
ros2/examples,-1,-1,-1,5.7,-1,-1,1050,3119
ros/ros_tutorials,-1,-1,-1,6.2,-1,-1,1116,1488
ros-visualization/rviz,-1,-1,-1,6.7,-1,-1,15448,43794
ros-simulation/gazebo_ros_pkgs,-1,-1,-1,6.7,-1,-1,4662,13209
ros-planning/navigation2,-1,-1,-1,6.1,-1,-1,29908,80369
ros-planning/navigation,-1,-1,-1,6.7,-1,-1,11153,21682
ros-planning/moveit2,-1,0,-1,7.4,-1,-1,55822,145682
ros-planning/moveit,-1,-1,-1,7.1,-1,-1,50122,120817
ros-perception/vision_opencv,-1,-1,-1,6.4,-1,-1,1178,3558
ros-perception/slam_gmapping,-1,-1,-1,6.1,-1,-1,289,846
ros-perception/image_pipeline,-1,-1,-1,6.2,-1,-1,2306,6238
ros-industrial/universal_robot,-1,-1,-1,6,-1,-1,401,1434
ros-drivers/velodyne,-1,-1,-1,5.7,-1,-1,1358,3223
ros-drivers/rosserial,-1,-1,-1,6.7,-1,-1,3392,6578
ros-controls/ros_controllers,-1,-1,-1,5.8,-1,-1,6640,13386
ros-controls/ros_control,-1,-1,-1,5.3,-1,-1,6180,12305
rorywalsh/cabbage,-1,-1,-1,6.2,-1,-1,12688,123839
rootless-containers/slirp4netns,-1,28,7,5.7,-1,-1,310,4188
root-project/cling,-1,-1,-1,4.5,-1,-1,13403,33701
rollbear/trompeloeil,-1,0,0,6.3,-1,-1,1154,15897
rokups/ImNodes,-1,-1,-1,6.4,-1,-1,291,1342
rohit-px2/nvui,-1,-1,-1,4.6,-1,-1,913,10092
rogerclarkmelbourne/Arduino_STM32,-1,0,-1,5.5,-1,-1,73685,112578
rocky/remake,-1,503,-1,4.7,-1,-1,11869,38718
rockowitz/ddcutil,-1,0,-1,7.6,-1,-1,18765,55839
rockkingjy/OpenTracker,-1,-1,-1,6.2,-1,-1,17159,49137
rockdaboot/wget2,-1,0,-1,7.6,-1,-1,15249,43508
rockchip-linux/kernel,-1,0,-1,6.4,-1,-1,3381030,18435179
roboticslibrary/rl,-1,-1,0,4.9,-1,-1,17072,62217
robotastic/trunk-recorder,-1,-1,0,6.5,-1,-1,46041,161097
robopeak/rplidar_ros,-1,-1,-1,6.3,-1,-1,1607,6413
robomechanics/quad-sdk,-1,-1,-1,7.4,-1,-1,31726,230470
robbert-vdh/yabridge,-1,0,-1,5.4,-1,-1,17056,28842
rncbc/qtractor,-1,0,-1,7.3,-1,-1,23570,118271
rmsalinas/fbow,-1,0,-1,5.8,-1,-1,1241,4252
rmsalinas/DBow3,-1,0,-1,6.3,-1,-1,1830,5152
rlguy/GridFluidSim3D,-1,-1,-1,6.4,-1,-1,4258,26931
rlguy/Blender-FLIP-Fluids,-1,-1,-1,6.8,-1,-1,29433,148204
rizsotto/Bear,-1,30,0,6.7,-1,-1,2452,9141
rizinorg/rz-ghidra,-1,-1,-1,4.3,-1,-1,451,8084
rivermoonlight/gobbledegook,-1,0,-1,6.4,-1,-1,3794,4484
risinek/esp32-wifi-penetration-tool,-1,-1,-1,5.7,-1,-1,963,1654
riscv-software-src/riscv-tests,-1,0,-1,7.8,-1,-1,1532,15251
riscv-software-src/riscv-pk,-1,0,-1,6.8,-1,-1,11734,37257
riscv-collab/riscv-gnu-toolchain,-1,-1,-1,6.6,-1,-1,54855,90430
rime/ibus-rime,-1,-1,-1,6.2,-1,-1,31,754
rilian-la-te/vala-panel-appmenu,-1,0,0,5.7,-1,-1,1909,10347
richgel999/lzham_codec,-1,0,-1,6.4,-1,-1,857,15988
richardchien/modern-cmake-by-example,-1,-1,-1,6,-1,-1,2,115
rhasspy/piper,-1,-1,-1,5.9,-1,-1,11736,31683
rflynn/imgmin,-1,0,-1,6.4,-1,-1,267,1251
rewardone/OSCPRepo,-1,0,-1,5.5,-1,-1,40817,275901
reverbrain/elliptics,-1,-1,-1,6.5,-1,-1,6133,34805
retronx-team/sys-clk,-1,0,-1,6,-1,-1,10114,40502
resonance-audio/resonance-audio,-1,-1,-1,6.7,-1,-1,11754,34458
rescrv/libmacaroons,-1,0,-1,6.4,-1,-1,1055,5063
rescrv/HyperDex,-1,0,-1,6.4,-1,-1,9643,53946
renatoGarcia/icecream-cpp,-1,0,0,6.5,-1,-1,1287,16988
reinterpretcat/utymap,-1,0,-1,4.6,-1,-1,7339,36714
recp/cglm,-1,0,10,6.7,-1,-1,12568,26477
rdiankov/openrave,-1,-1,-1,7.3,-1,-1,159551,577333
rdesktop/rdesktop,-1,0,-1,5.4,-1,-1,3421,33282
rcaelers/workrave,-1,-1,-1,5.4,-1,-1,13411,71825
rbei-etas/busmaster,-1,-1,-1,5.2,-1,-1,154930,263785
rbdl/rbdl,-1,0,-1,6.2,-1,-1,12858,41696
rbaron/b-parasite,-1,0,-1,6.2,-1,-1,143,1186
raysan5/raygui,-1,-1,-1,7.5,-1,-1,2597,11132
raulmur/ORB_SLAM,-1,-1,-1,6.4,-1,-1,6390,20391
ratwithacompiler/OBS-captions-plugin,-1,-1,-1,5.7,-1,-1,1770,9870
rathena/rathena,-1,0,2305,5.8,-1,-1,47717,298238
raspberrypi/tools,-1,-1,-1,5,-1,-1,282881,732185
raspberrypi/picoprobe,-1,0,-1,5.8,-1,-1,876,1088
raspberrypi/pico-tflmicro,-1,0,-1,5.8,-1,-1,23046,115897
raspberrypi/pico-examples,-1,0,-1,6.4,-1,-1,3355,19321
rapidsai/cuml,-1,-1,-1,7.8,-1,-1,7795,40254
rapid7/metasploit-payloads,-1,-1,-1,7.8,-1,-1,54256,347544
rangaofei/SSokit-qmake,-1,-1,-1,5.5,-1,-1,555,7062
