repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
trailofbits/winchecksec,-1,0,3.1,-1,-1,5897,9689
trailofbits/polytracker,-1,173,6.5,-1,-1,9095,52869
trailofbits/maat,-1,-1,3.2,-1,-1,5501,47681
tpoechtrager/osxcross,-1,-1,6.1,-1,-1,760,4481
tpoechtrager/cctools-port,-1,-1,5.6,-1,-1,53560,223787
tpm2-software/tpm2-tools,-1,-1,7,-1,-1,10355,45415
tpaviot/oce,-1,0,3.7,-1,-1,564575,1497113
toverainc/willow,-1,-1,6.3,-1,-1,98,3846
torrent-file-editor/torrent-file-editor,-1,-1,3.6,-1,-1,5748,24421
tonyp7/esp32-wifi-manager,-1,-1,4.1,-1,-1,913,1564
tomhrr/dale,-1,42,4.2,-1,-1,3442,21480
tomasen/splayer,-1,-1,2.4,-1,-1,635325,3303874
tomac/yersinia,-1,-1,5.9,-1,-1,3310,25439
tobimensch/aqemu,-1,-1,4.6,-1,-1,6363,39510
tmate-io/tmate-ssh-server,-1,-1,3.9,-1,-1,5922,39258
tkn-tub/ns3-gym,-1,-1,4.1,-1,-1,901,4274
tklengyel/drakvuf,-1,-1,7.3,-1,-1,37747,77269
titansec/OpenWAF,-1,-1,3.9,-1,-1,1436,14973
tishion/mmLoader,-1,-1,3.9,-1,-1,336,1334
tinyobjloader/tinyobjloader,-1,11,4.3,-1,-1,2934,15888
tindy2013/stairspeedtest-reborn,-1,-1,3.8,-1,-1,3644,12289
timothybrooks/hdr-plus,-1,-1,4.9,-1,-1,534,1992
timmbogner/Farm-Data-Relay-System,-1,-1,6.1,-1,-1,1295,7141
timi-liuliang/echo,-1,0,3.7,-1,-1,713174,3132069
tikzit/tikzit,-1,-1,4.5,-1,-1,1360,8589
tikv/titan,-1,-1,6.9,-1,-1,1717,23436
tihmstar/tsschecker,-1,-1,3.8,-1,-1,162,2216
tihmstar/futurerestore,-1,-1,3.6,-1,-1,137,1476
tiann/FreeReflection,-1,-1,4.1,-1,-1,112,144
thunlp/THULAC,-1,-1,4.1,-1,-1,587,4059
thp/psmoveapi,-1,-1,4.2,-1,-1,18513,52692
thisistherk/fast_obj,-1,-1,4.8,-1,-1,574,3264
theos/sdks,-1,-1,3.3,-1,-1,1799412,1836228
theori-io/nrsc5,-1,-1,5.7,-1,-1,931,6982
the-tcpdump-group/tcpdump,-1,-1,6.6,-1,-1,20041,85471
texus/TGUI,-1,-1,4.7,-1,-1,44920,122056
teslamotors/linux,-1,-1,4.3,-1,-1,2770947,13918500
tenderlove/initial-v,-1,-1,4.4,-1,-1,33,643
tencentyun/TRTCSDK,-1,-1,1.4,-1,-1,15005,99164
teeworlds/teeworlds,-1,0,5,-1,-1,9630,85113
teddyluo/hybrid-a-star-annotation,-1,-1,4.4,-1,-1,2034,3228
tearshark/librf,-1,-1,4.4,-1,-1,1210,9039
tdlib/telegram-bot-api,-1,-1,6.2,-1,-1,188,14573
tdegeus/pybind11_examples,-1,-1,4.1,-1,-1,151,534
tbfleming/cib,-1,-1,3.8,-1,-1,213,2086
tapparelj/gr-lora_sdr,-1,-1,5.3,-1,-1,1952,4697
tangsilian/android-vuln,-1,-1,1.9,-1,-1,2278131,10242838
takemaru/graphillion,-1,-1,4.4,-1,-1,3148,16065
t6x/reaver-wps-fork-t6x,-1,-1,3.5,-1,-1,11842,55788
szza/LearningNote,-1,-1,1.9,-1,-1,198,1492
szellmann/visionaray,-1,-1,5,-1,-1,7438,63432
szcom/rnnlib,-1,-1,4.1,-1,-1,231616,433606
szagoruyko/cvpr15deepcompare,-1,-1,4.1,-1,-1,86,738
systemed/tilemaker,-1,-1,6.1,-1,-1,1508,17323
systemd/casync,-1,-1,5.6,-1,-1,1618,31369
system-pclub/GCatch,-1,-1,2.9,-1,-1,63176,472732
syslog-ng/syslog-ng,-1,-1,6.1,-1,-1,42801,170768
synfig/synfig,-1,0,5.2,-1,-1,60350,226550
symisc/unqlite,-1,-1,5.3,-1,-1,39252,84733
sylar-yin/sylar,-1,-1,3.8,-1,-1,7891,43661
swow/swow,-1,-1,5.2,-1,-1,12673,103636
swaywm/swaylock,-1,-1,7.1,-1,-1,148,3104
swaywm/swayidle,-1,-1,5.9,-1,-1,5,993
superpoweredSDK/Low-Latency-Android-iOS-Linux-Windows-tvOS-macOS-Interactive-Audio-Platform,-1,-1,2.3,-1,-1,2420,5100
supercollider/sc3-plugins,-1,-1,5.3,-1,-1,43265,297789
sunpinyin/sunpinyin,-1,-1,4.5,-1,-1,8799,28729
sundyCoder/DEye,-1,-1,2.5,-1,-1,201649,972675
sumeetchhetri/ffead-cpp,-1,-1,4.1,-1,-1,18534,107161
sultim-t/prboom-plus-rt,-1,-1,3.6,-1,-1,27413,103636
subsurface/subsurface,-1,-1,6.2,-1,-1,12508,97003
stuntrally/stuntrally,-1,-1,5,-1,-1,13167,71346
strongswan/strongswan,-1,1020,6.6,-1,-1,143256,406193
stream-labs/obs-studio-node,-1,-1,4.4,-1,-1,3640,37018
strawberrymusicplayer/strawberry,-1,-1,5.1,-1,-1,18564,97150
strace/strace,-1,-1,6.9,-1,-1,30906,185087
stotko/stdgpu,-1,-1,4.8,-1,-1,4754,7937
storm-devs/storm-engine,-1,-1,4.7,-1,-1,20141,180338
storax/kubedoom,-1,-1,5.3,-1,-1,19774,65093
stoneatom/stonedb,-1,-1,5.5,-1,-1,573065,2176301
stolk/GPGOAP,-1,-1,3.7,-1,-1,83,437
stm32duino/Arduino_Core_STM32,-1,2,5.9,-1,-1,2324958,5909747
stlink-org/stlink,-1,-1,6,-1,-1,1766,12450
stlab/libraries,-1,-1,4.5,-1,-1,1492,14873
stevenlovegrove/Pangolin,-1,-1,4.6,-1,-1,12833,51068
stevengj/nlopt,-1,-1,5.3,-1,-1,8036,27763
steve-m/librtlsdr,-1,-1,5.9,-1,-1,2006,9381
steve-m/kalibrate-rtl,-1,-1,5.9,-1,-1,643,1746
stereolabs/zed-sdk,-1,-1,5.3,-1,-1,11855,63577
stereolabs/zed-ros-wrapper,-1,-1,6.1,-1,-1,856,5991
stellar/stellar-core,-1,-1,7.5,-1,-1,115176,389254
stella-cv/stella_vslam,-1,-1,5,-1,-1,12029,43180
steinbergmedia/vstgui,-1,-1,5.7,-1,-1,20547,133973
stefanocasazza/ULib,-1,-1,3.7,-1,-1,50742,212582
stefankueng/BowPad,-1,-1,4.1,-1,-1,10156,87484
stefanberger/swtpm,-1,-1,5.8,-1,-1,4006,18295
stdrc/modern-cmake-by-example,-1,-1,3.8,-1,-1,2,115
stawel/cheali-charger,-1,-1,4.1,-1,-1,31337,33720
stack-of-tasks/pinocchio,-1,-1,6.6,-1,-1,9772,58831
stachenov/quazip,-1,-1,4.1,-1,-1,3319,10022
ssloy/tinyraycaster,-1,-1,4,-1,-1,1,400
ssloy/tinykaboom,-1,-1,3.3,-1,-1,1,153
srsran/srsRAN_4G,-1,-1,5.6,-1,-1,98994,823782
srl-freiburg/pedsim_ros,-1,-1,4.6,-1,-1,3281,5891
square/subzero,-1,-1,6.4,-1,-1,8950,49763
springzfx/point-cloud-annotation-tool,-1,-1,4.4,-1,-1,282,1578
spotify/sparkey,-1,16,5.4,-1,-1,1093,3895
sphinxsearch/sphinx,-1,54,3.5,-1,-1,13621,126486
spencer-project/spencer_people_tracking,-1,0,3.5,-1,-1,11264,25946
speedb-io/speedb,-1,-1,4.7,-1,-1,102875,467899
spacemeowx2/switch-lan-play,-1,-1,4.1,-1,-1,30884,76805
sourishg/stereo-calibration,-1,-1,3.9,-1,-1,3,382
soulthreads/imgui-plot,-1,-1,4.8,-1,-1,22,284
soulsmods/ModEngine2,-1,-1,4.6,-1,-1,173,2936
souffle-lang/souffle,-1,0,6.1,-1,-1,22694,74427
sorayuki/obs-multi-rtmp,-1,-1,5,-1,-1,4158,19756
soramimi/Guitar,-1,-1,3.4,-1,-1,17683,132477
sonic-visualiser/sonic-visualiser,-1,-1,4.3,-1,-1,526,7036
songrun/SeamAwareDecimater,-1,-1,4.1,-1,-1,606,2242
solvespace/solvespace,-1,-1,5.4,-1,-1,4797,45821
solus-project/linux-steam-integration,-1,-1,4.7,-1,-1,1373,2695
solemnwarning/rehex,-1,-1,4.7,-1,-1,23849,96983
socketio/socket.io-client-cpp,-1,-1,5,-1,-1,808,6958
sobotka/blender,-1,-1,4.3,-1,-1,441917,2468138
snyball/hawck,-1,-1,4.5,-1,-1,1937,5434
snort3/snort3,-1,-1,5.2,-1,-1,67631,335191
sniper00/moon,-1,-1,5.2,-1,-1,56910,190519
snes9xgit/snes9x,-1,-1,4.5,-1,-1,30794,249817
snakster/cpp.react,-1,-1,4.4,-1,-1,1546,6396
smilefacehh/LIO-SAM-DetailedNote,-1,-1,4.4,-1,-1,1071,2614
smfrpc/smf,-1,-1,3,-1,-1,651,5431
smackers/smack,-1,-1,4.5,-1,-1,3857,133854
slembcke/Chipmunk2D,-1,-1,5.9,-1,-1,6295,29760
skywind3000/PyStand,-1,-1,4.9,-1,-1,78,344
skypjack/uvw,-1,0,5.4,-1,-1,3637,6162
skypjack/meta,-1,-1,4.2,-1,-1,1010,3204
skyjake/lagrange,-1,-1,5.9,-1,-1,9047,79655
simulationcraft/simc,-1,-1,5.9,-1,-1,27486,271326
simon987/sist2,-1,-1,4.4,-1,-1,184,12681
simit-lang/simit,-1,-1,4.6,-1,-1,12192,69493
simd-everywhere/simde,-1,-1,5.3,-1,-1,17991,814646
silverf0x/RpcView,-1,-1,4.3,-1,-1,2557,13760
sikang/mpl_ros,-1,-1,4,-1,-1,663,5518
signal11/hidapi,-1,-1,4.3,-1,-1,982,3708
sieren/Homepoint,-1,-1,3.6,-1,-1,5391,247739
sideeffects/SideFXLabs,-1,-1,6,-1,-1,1433,18344
shouxieai/tensorRT_Pro,-1,-1,0.6,-1,-1,74290,217042
shonumi/gbe-plus,-1,-1,5.3,-1,-1,17142,86081
shogun-toolbox/shogun,-1,-1,4.3,-1,-1,96461,251593
shmuelzon/esp32-ble2mqtt,-1,-1,4.3,-1,-1,267,6841
shiyanhui/libcsp,-1,-1,3.8,-1,-1,1414,5826
shiguredo/momo,-1,-1,5,-1,-1,4762,23402
shichaoy/cube_slam,-1,-1,3.4,-1,-1,10553,44032
shellinabox/shellinabox,-1,-1,3.9,-1,-1,1785,8729
sheepdog/sheepdog,-1,-1,5.1,-1,-1,6743,60033
shaoshengsong/DeepSORT,-1,-1,3.7,-1,-1,371,3233
shanteacontrols/OpenDeck,-1,-1,5.3,-1,-1,3110,22224
sfzhang15/RefineDet,-1,-1,2.7,-1,-1,16882,81434
sfzhang15/FaceBoxes,-1,-1,1.1,-1,-1,13433,70928
sfwa/ukf,-1,-1,4.7,-1,-1,1102,4972
sewenew/redis-plus-plus,-1,-1,6.4,-1,-1,4209,23375
setvisible/ArrowDL,-1,-1,-1,-1,-1,-1,-1
serge-rgb/milton,-1,-1,3.8,-1,-1,52640,257732
seqan/seqan,-1,-1,5.3,-1,-1,159035,349875
senlinuc/caffe_ocr,-1,-1,1.9,-1,-1,82048,355529
sektioneins/suhosin,-1,-1,4.1,-1,-1,1312,7102
sekigon-gonnoc/Pico-PIO-USB,-1,-1,6.4,-1,-1,400,3214
secure-software-engineering/phasar,-1,-1,6.9,-1,-1,10817,54126
sebbbi/OffsetAllocator,-1,-1,4.1,-1,-1,84,615
sddm/sddm,-1,-1,5.5,-1,-1,2808,8389
scrt/avcleaner,-1,-1,3.7,-1,-1,741,5194
scottdraves/electricsheep,-1,-1,1.8,-1,-1,25142,78376
scottcgi/Mojoc,-1,-1,2.6,-1,-1,14986,44646
scipr-lab/libsnark,-1,-1,3.6,-1,-1,8690,37305
schwittlick/ofxDarknet,-1,-1,2.4,-1,-1,2109,10026
schreibfaul1/ESP32-audioI2S,-1,-1,5.9,-1,-1,5576,24664
scanner-research/scanner,-1,-1,2.1,-1,-1,12704,36784
scanmem/scanmem,-1,-1,4.2,-1,-1,1321,5247
satori-com/tcpkali,-1,0,3.9,-1,-1,9032,38176
sass/sassc,-1,-1,4.3,-1,-1,204,779
sarah-walker-pcem/pcem,-1,-1,5.1,-1,-1,19995,242673
saprykin/plibsys,-1,-1,5.4,-1,-1,10307,26188
samtools/samtools,-1,-1,6.8,-1,-1,5186,32762
samtools/bcftools,-1,-1,5.6,-1,-1,6865,64938
samhocevar/portable-file-dialogs,-1,0,4.5,-1,-1,228,1560
samdmarshall/SDMMobileDevice,-1,-1,3.5,-1,-1,86895,252356
sam-astro/Astro8-Computer,-1,-1,2.8,-1,-1,1399,3280
sakura-editor/sakura,-1,-1,3.7,-1,-1,47485,140108
sainnhe/caj2pdf-qt,-1,-1,3.9,-1,-1,277,494
sailing-pmls/bosen,-1,-1,4.4,-1,-1,22769,75360
sagemathinc/cowasm,-1,-1,1.9,-1,-1,11923,47751
s9xie/hed,-1,-1,2.2,-1,-1,11499,52928
rusty1s/pytorch_cluster,-1,-1,6.1,-1,-1,722,2076
rumpkernel/rumprun,-1,0,5.1,-1,-1,5410,17969
rubengooj/pl-slam,-1,-1,4.4,-1,-1,4078,12063
rttrorg/rttr,-1,-1,4.3,-1,-1,27927,80054
rst-tu-dortmund/teb_local_planner,-1,-1,5.5,-1,-1,5935,8264
rst-tu-dortmund/mpc_local_planner,-1,-1,4.5,-1,-1,1982,4204
rspatial/terra,-1,-1,5.8,-1,-1,8895,43173
rpng/R-VIO,-1,-1,4.4,-1,-1,530,2010
rpm-software-management/rpm,-1,-1,4.8,-1,-1,12020,67060
royshil/SfM-Toy-Library,-1,-1,3.5,-1,-1,1990,4694
royhills/arp-scan,-1,-1,5.4,-1,-1,1715,3215
ros2/rclcpp,-1,-1,6.3,-1,-1,19758,72770
ros2/examples,-1,-1,4.6,-1,-1,1050,3119
ros2/demos,-1,0,5.6,-1,-1,2702,7270
ros/ros_tutorials,-1,-1,4.2,-1,-1,1116,1488
ros-visualization/rviz,-1,-1,5.4,-1,-1,15449,43804
ros-simulation/gazebo_ros_pkgs,-1,-1,4.9,-1,-1,4662,13209
ros-planning/navigation2,-1,-1,6.2,-1,-1,30607,83923
ros-planning/navigation,-1,-1,4.9,-1,-1,11153,21682
ros-planning/moveit2,-1,-1,7.1,-1,-1,55750,145916
ros-planning/moveit,-1,-1,6.7,-1,-1,50240,121314
ros-perception/vision_opencv,-1,-1,4.8,-1,-1,1105,3539
ros-perception/slam_gmapping,-1,-1,4.1,-1,-1,289,846
ros-perception/image_pipeline,-1,-1,4.7,-1,-1,2306,6238
ros-industrial/universal_robot,-1,-1,5.1,-1,-1,401,1434
ros-drivers/velodyne,-1,-1,4.9,-1,-1,1358,3223
ros-drivers/usb_cam,-1,-1,6.3,-1,-1,323,1765
ros-drivers/rosserial,-1,-1,4.6,-1,-1,3392,6578
ros-controls/ros_controllers,-1,-1,5.6,-1,-1,6640,13394
ros-controls/ros_control,-1,-1,4.8,-1,-1,6224,12353
rorywalsh/cabbage,-1,-1,4.6,-1,-1,13807,129496
roq-trading/roq-api,-1,-1,6.2,-1,-1,982,14777
rootless-containers/slirp4netns,-1,17,6.1,-1,-1,324,4471
root-project/cling,-1,-1,3.8,-1,-1,13528,33934
rollbear/trompeloeil,-1,0,5.9,-1,-1,1406,17406
rokups/ImNodes,-1,-1,4.5,-1,-1,291,1342
rohit-px2/nvui,-1,-1,3.8,-1,-1,913,10092
rogerclarkmelbourne/Arduino_STM32,-1,-1,4.8,-1,-1,74300,114769
rocky/remake,-1,-1,4.6,-1,-1,11871,38722
rockowitz/ddcutil,-1,-1,6.5,-1,-1,19990,63167
rockkingjy/OpenTracker,-1,-1,4.1,-1,-1,17159,49137
rockchip-linux/kernel,-1,-1,4.3,-1,-1,3381030,18435179
roboticslibrary/rl,-1,0,4.5,-1,-1,17122,62303
robopeak/rplidar_ros,-1,-1,4.3,-1,-1,1607,6413
robomechanics/quad-sdk,-1,-1,6.7,-1,-1,31726,230470
robbert-vdh/yabridge,-1,-1,5,-1,-1,17084,28861
rncbc/qtractor,-1,-1,5.9,-1,-1,23679,119370
rmsalinas/fbow,-1,-1,3.5,-1,-1,1241,4252
rmsalinas/DBow3,-1,-1,4.4,-1,-1,1830,5152
rlguy/GridFluidSim3D,-1,-1,4.4,-1,-1,4258,26931
rlguy/Blender-FLIP-Fluids,-1,-1,5.2,-1,-1,29653,150707
rizinorg/rz-ghidra,-1,-1,4.2,-1,-1,451,8135
rivermoonlight/gobbledegook,-1,-1,4.4,-1,-1,3794,4484
risinek/esp32-wifi-penetration-tool,-1,-1,4,-1,-1,963,1654
riscv-software-src/riscv-tests,-1,-1,6.3,-1,-1,1532,15253
riscv-software-src/riscv-pk,-1,-1,4.6,-1,-1,11734,37257
riscv-collab/riscv-gnu-toolchain,-1,-1,6.2,-1,-1,68194,102737
rime/ibus-rime,-1,-1,4.1,-1,-1,31,754
rilian-la-te/vala-panel-appmenu,-1,0,3.7,-1,-1,1909,10347
richgel999/lzham_codec,-1,-1,4.3,-1,-1,857,15988
rflynn/imgmin,-1,-1,4.5,-1,-1,267,1251
rewardone/OSCPRepo,-1,-1,3.2,-1,-1,40817,275901
revng/revng,-1,-1,5.5,-1,-1,11923,73504
reverbrain/elliptics,-1,-1,4.6,-1,-1,6133,34805
retronx-team/sys-clk,-1,-1,5.2,-1,-1,10183,41143
rescrv/libmacaroons,-1,-1,4.5,-1,-1,1055,5063
rescrv/HyperDex,-1,-1,4.4,-1,-1,9643,53946
renatoGarcia/icecream-cpp,-1,0,5.1,-1,-1,1380,17176
reinterpretcat/utymap,-1,-1,2.1,-1,-1,7339,36714
recp/cglm,-1,12,6.5,-1,-1,13670,29338
reaper-oss/sws,-1,-1,6.2,-1,-1,14537,101354
rdiankov/openrave,-1,-1,6.2,-1,-1,159871,581102
rdesktop/rdesktop,-1,-1,3.4,-1,-1,3421,33282
rcaelers/workrave,-1,-1,5.2,-1,-1,13479,72364
rbei-etas/busmaster,-1,-1,2.5,-1,-1,154930,263785
rbdl/rbdl,-1,-1,5.8,-1,-1,12995,42287
rbaron/b-parasite,-1,-1,5.5,-1,-1,161,1428
raysan5/raygui,-1,-1,6.1,-1,-1,2807,15232
raulmur/ORB_SLAM,-1,-1,4.3,-1,-1,6390,20391
ratwithacompiler/OBS-captions-plugin,-1,-1,3.7,-1,-1,1770,9870
rathena/rathena,-1,114,5.5,-1,-1,47772,299250
raspberrypi/tools,-1,-1,2.3,-1,-1,282881,732185
raspberrypi/picotool,-1,-1,5,-1,-1,235,3738
raspberrypi/picoprobe,-1,-1,3.3,-1,-1,921,1346
raspberrypi/pico-tflmicro,-1,-1,3.7,-1,-1,23046,115898
raspberrypi/pico-examples,-1,-1,5.6,-1,-1,3527,19892
rapidsai/cuml,-1,-1,7.2,-1,-1,7875,40330
rapid7/metasploit-payloads,-1,115,7.3,-1,-1,54263,347592
rangaofei/SSokit-qmake,-1,-1,3.5,-1,-1,555,7062
randombit/botan,-1,-1,8.8,-1,-1,38895,159382
rampageX/firmware-mod-kit,-1,-1,3.5,-1,-1,24153,318279
rakshasa/rtorrent,-1,-1,3.6,-1,-1,7994,19877
radareorg/iaito,-1,-1,5.1,-1,-1,3496,40138
ra3xdh/qucs_s,-1,-1,5.4,-1,-1,23073,98681
r57zone/Half-Life-Alyx-novr,-1,-1,3.5,-1,-1,2186,10988
r-lyeh-archived/bundle,-1,-1,4.1,-1,-1,27947,232185
quiniouben/vban,-1,-1,4.6,-1,-1,472,2506
quiet/quiet-lwip,-1,-1,4.3,-1,-1,12834,30367
quiet/quiet,-1,-1,4.4,-1,-1,1010,3831
quassel/quassel,-1,0,4.6,-1,-1,32676,103657
qt/qtbase,-1,0,4.3,-1,-1,581717,2454131
qsaker/QtSwissArmyKnife,-1,-1,3.9,-1,-1,2129,18117
qpdf/qpdf,-1,416,6,-1,-1,9557,59978
qixianyu-buaa/EigenChineseDocument,-1,1,3.8,-1,-1,1696,1516
qicosmos/ormpp,-1,0,6.6,-1,-1,93992,197805
qiayuanl/legged_control,-1,-1,5,-1,-1,1269,4014
qca/open-ath9k-htc-firmware,-1,-1,4.4,-1,-1,19541,38489
qboticslabs/mastering_ros,-1,-1,1.8,-1,-1,2268,9482
pytorch/cpuinfo,-1,-1,7.2,-1,-1,4838,297069
pwsafe/pwsafe,-1,-1,7.3,-1,-1,30819,159710
pwmt/zathura,-1,-1,4.8,-1,-1,3126,14258
pushrax/OpenVR-SpaceCalibrator,-1,-1,2.6,-1,-1,32044,122912
pulp-platform/pulpino,-1,-1,4.1,-1,-1,17678,58810
ptrkrysik/gr-gsm,-1,-1,4.3,-1,-1,6054,12044
psycha0s/airwave,-1,-1,3.8,-1,-1,1580,12039
pspdev/pspsdk,-1,-1,7.1,-1,-1,15462,36030
psi4/psi4,-1,0,6.8,-1,-1,132683,424241
pschatzmann/ESP32-A2DP,-1,-1,5.4,-1,-1,721,79084
protocolbuffers/upb,-1,0,5.7,-1,-1,13473,52698
projectNe10/Ne10,-1,-1,4.9,-1,-1,9226,29689
project64/project64,-1,-1,4.9,-1,-1,69088,504278
profanity-im/profanity,-1,-1,6.8,-1,-1,8781,79009
probonopd/linuxdeployqt,-1,-1,3.9,-1,-1,435,2243
private-octopus/picoquic,-1,-1,6.4,-1,-1,13693,84299
prideout/par,-1,-1,3.7,-1,-1,4428,26430
preshing/junction,-1,-1,4.1,-1,-1,1144,5513
praydog/REFramework,-1,-1,4.7,-1,-1,30772,289534
praveen-palanisamy/multiple-object-tracking-lidar,-1,-1,4.1,-1,-1,343,1104
prampec/IotWebConf,-1,-1,4.6,-1,-1,833,3496
positive-security/send-my,-1,-1,3.5,-1,-1,439,1985
polarphp/polarphp,-1,-1,3.3,-1,-1,180471,655700
poac-dev/poac,-1,-1,4.3,-1,-1,202,3096
pmq20/node-packer,-1,6,1.7,-1,-1,491878,2498902
pmp-library/pmp-library,-1,0,5.4,-1,-1,100223,461505
pmodels/mpich,-1,-1,7,-1,-1,68518,415435
plv8/plv8,-1,-1,5.1,-1,-1,560,4887
plasma-umass/coz,-1,-1,4.6,-1,-1,109758,194903
plasma-umass/ChatDBG,-1,-1,6.2,-1,-1,4229,18406
planetbeing/xpwn,-1,-1,3.2,-1,-1,157124,155245
planck-repl/planck,-1,-1,4.2,-1,-1,448,6842
pkelsey/libuinet,-1,-1,3.8,-1,-1,359334,1215331
pjrambo/VINS-Fusion-gpu,-1,-1,4.1,-1,-1,5204,23165
pit-ray/win-vind,-1,-1,5.2,-1,-1,9663,51085
pingcap/tiflash,-1,-1,7.4,-1,-1,79460,749951
pimoroni/pimoroni-pico,-1,-1,5.7,-1,-1,11005,105226
picotorrent/picotorrent,-1,-1,4.9,-1,-1,546,16024
picoruby/prk_firmware,-1,-1,4.1,-1,-1,312,1940
pico-coder/sigrok-pico,-1,-1,3.7,-1,-1,533,942
pi-hole/FTL,-1,-1,6.9,-1,-1,108000,256899
phpv8/v8js,-1,-1,4,-1,-1,1149,4222
php-memcached-dev/php-memcached,-1,-1,5,-1,-1,840,5866
php-ds/ext-ds,-1,-1,4.7,-1,-1,334,8766
php-amqp/php-amqp,-1,-1,5.8,-1,-1,1334,7265
phoboslab/JavaScriptCore-iOS,-1,-1,3.9,-1,-1,72445,254466
phisko/kengine,-1,0,4.4,-1,-1,5462,21072
philj56/tofi,-1,-1,5.5,-1,-1,1024,6952
phaistos-networks/TANK,-1,-1,2.2,-1,-1,28700,150673
pgroonga/pgroonga,-1,-1,6.1,-1,-1,636,22650
pgbouncer/pgbouncer,-1,-1,5.8,-1,-1,4688,28031
pgRouting/pgrouting,-1,-1,7.7,-1,-1,12213,33529
peter-winter/ctpg,-1,-1,4.6,-1,-1,39,5484
personalrobotics/OpenChisel,-1,-1,3.9,-1,-1,1040,4188
perone/euclidesdb,-1,-1,1.8,-1,-1,3006,17827
performous/performous,-1,-1,6.6,-1,-1,2088,19843
peng-zhihui/OpenHeat,-1,-1,3.8,-1,-1,41829,396214
peng-zhihui/ESP32-PicoDK,-1,-1,3.8,-1,-1,39194,270920
peng-zhihui/Ctrl-FOC-Lite,-1,-1,3.8,-1,-1,33146,56366
pegasusTrader/PandoraTrader,-1,-1,3,-1,-1,15062,40232
pbatard/libwdi,-1,-1,4.4,-1,-1,2890,17011
pavel-odintsov/fastnetmon,-1,-1,5.7,-1,-1,7677,44879
patrikhuber/eos,-1,-1,4.1,-1,-1,5543,10922
patrikhuber/4dface,-1,-1,3.5,-1,-1,144,314
papyros/papyros-shell,-1,-1,4.4,-1,-1,2233,8238
paolostivanin/OTPClient,-1,-1,6.7,-1,-1,129,6649
paolo-projects/auto-unlocker,-1,-1,4,-1,-1,317,4428
pantor/inja,-1,4,4.3,-1,-1,4997,28865
paceholder/nodeeditor,-1,-1,4.7,-1,-1,750,8036
p4lang/p4c,-1,-1,7.1,-1,-1,23623,133900
p-ranav/tabulate,-1,0,5.7,-1,-1,2280,13709
p-ranav/indicators,-1,0,5.2,-1,-1,528,6172
p-ranav/csv2,-1,0,5.2,-1,-1,1656,8219
oxygine/oxygine-framework,-1,-1,2.6,-1,-1,24513,95139
owncloud/client,-1,-1,6.6,-1,-1,14678,59085
ovn-org/ovn,-1,-1,5.6,-1,-1,12090,83614
ouster-lidar/ouster_example,-1,38,5.4,-1,-1,6489,24880
otland/forgottenserver,-1,-1,6.5,-1,-1,3072,67290
osxmidi/LinVst,-1,-1,4.5,-1,-1,1388,8149
osxfuse/sshfs,-1,-1,3.7,-1,-1,347,4770
ostreedev/ostree,-1,-1,6.4,-1,-1,18964,63576
ossia/score,-1,48,5.7,-1,-1,25994,268334
osrf/car_demo,-1,-1,3.9,-1,-1,313,934
ospray/ospray,-1,0,6.2,-1,-1,15151,172613
osmocom/rtl-sdr,-1,-1,5.9,-1,-1,2006,9381
osmcode/osmium-tool,-1,-1,5,-1,-1,5687,34591
osmcode/libosmium,-1,-1,5,-1,-1,13086,52685
osm2pgsql-dev/osm2pgsql,-1,-1,6.8,-1,-1,20188,79521
orocos/orocos_kinematics_dynamics,-1,-1,5.2,-1,-1,9578,19422
oreillymedia/Learning-OpenCV-3_examples,-1,-1,3.3,-1,-1,1382,5776
orbitersim/orbiter,-1,-1,4.9,-1,-1,97831,351999
oransel/node-talib,-1,-1,4.1,-1,-1,29582,87574
openzfsonwindows/ZFSin,-1,-1,4.2,-1,-1,96429,323937
openzfsonosx/zfs,-1,-1,3.6,-1,-1,84689,302127
openxrlab/xrnerf,-1,-1,5.4,-1,-1,48693,230142
openxla/xla,-1,-1,7.2,-1,-1,146449,790285
openwrt/mt76,-1,-1,5.6,-1,-1,2864,84312
openvehicles/Open-Vehicle-Monitoring-System-3,-1,-1,6.7,-1,-1,128583,383168
opensim-org/opensim-core,-1,0,6,-1,-1,124122,250503
openscenegraph/OpenSceneGraph,-1,-1,5.3,-1,-1,59738,418739
openppl-public/ppl.cv,-1,-1,6.1,-1,-1,48940,120062
openmv/openmv,-1,-1,4.3,-1,-1,650539,1341641
openmm/openmm,-1,-1,5.5,-1,-1,85479,269520
openldap/openldap,-1,-1,6.2,-1,-1,49564,335198
opengm/opengm,-1,-1,5.2,-1,-1,19749,115629
openglsuperbible/sb7code,-1,-1,3.8,-1,-1,9438,60941
openglredbook/examples,-1,-1,3.8,-1,-1,9589,64421
opengl-tutorials/ogl,-1,0,2.1,-1,-1,102512,359500
opengisch/QField,-1,-1,6.3,-1,-1,7941,33494
opengauss-mirror/openGauss-server,-1,-1,3.4,-1,-1,528092,1707666
openfheorg/openfhe-development,-1,-1,6.2,-1,-1,41918,82183
openctp/openctp,-1,63,3.1,-1,-1,83348,105677
opencog/atomspace,-1,-1,6.4,-1,-1,23418,39914
openblack/openblack,-1,-1,3.8,-1,-1,8395,54585
openappsec/openappsec,-1,-1,5.5,-1,-1,23289,164519
