repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
pgroonga/pgroonga,-1,-1,6,-1,-1,728,22182
pgbouncer/pgbouncer,-1,-1,5.8,-1,-1,4714,28050
pgbackrest/pgbackrest,-1,-1,6,-1,-1,27197,112314
pgRouting/pgrouting,-1,-1,7.7,-1,-1,12213,33529
pfalcon/pycopy,-1,0,3.8,-1,-1,125766,250960
petersalomonsen/wasm-git,-1,-1,5.2,-1,-1,358,1503
peter-winter/ctpg,-1,-1,4.5,-1,-1,39,5484
personalrobotics/OpenChisel,-1,-1,3.9,-1,-1,1040,4188
perone/euclidesdb,-1,-1,1.8,-1,-1,3006,17827
performous/performous,-1,-1,6.6,-1,-1,2092,19388
percona/percona-xtrabackup,-1,153,5.9,-1,-1,1173196,3666358
percona/percona-server,-1,213,6.9,-1,-1,1177813,3675755
peng-zhihui/OpenHeat,-1,-1,3.8,-1,-1,41829,396214
peng-zhihui/ESP32-PicoDK,-1,-1,3.8,-1,-1,39194,270920
peng-zhihui/Ctrl-FOC-Lite,-1,-1,3.8,-1,-1,33146,56366
pegasusTrader/PandoraTrader,-1,-1,2.4,-1,-1,15090,40291
peercoin/peercoin,-1,87,6.6,-1,-1,38740,223223
pcloudcom/console-client,-1,1134,3.4,-1,-1,95713,257257
pbatard/libwdi,-1,-1,4.7,-1,-1,2890,17011
paxo-phone/PaxOS-8,-1,-1,3.6,-1,-1,379188,1329017
pavel-odintsov/fastnetmon,-1,-1,5.7,-1,-1,7773,45162
pauldreik/rdfind,-1,7,4.2,-1,-1,539,1715
patrikhuber/eos,-1,-1,4.1,-1,-1,5543,10922
patrikhuber/4dface,-1,-1,3.5,-1,-1,144,314
parallel101/course,-1,243,2,-1,-1,34071,136906
papyros/papyros-shell,-1,-1,4.4,-1,-1,2233,8238
paolostivanin/OTPClient,-1,-1,6.8,-1,-1,129,6652
paolo-projects/auto-unlocker,-1,-1,4,-1,-1,317,4428
pantor/ruckig,-1,1,5.6,-1,-1,5621,36656
pantor/inja,-1,4,4.3,-1,-1,4997,28865
pachterlab/kallisto,-1,1502,5.1,-1,-1,25210,120384
paceholder/nodeeditor,-1,-1,4.5,-1,-1,750,8036
p7zip-project/p7zip,-1,308,3.6,-1,-1,70309,416216
p4lang/p4c,-1,-1,7.1,-1,-1,23892,138551
p-ranav/tabulate,-1,0,5.5,-1,-1,2280,13709
p-ranav/indicators,-1,0,5.2,-1,-1,528,6172
p-ranav/csv2,-1,0,5.2,-1,-1,1656,8219
oxygine/oxygine-framework,-1,-1,2.6,-1,-1,24513,95139
owncloud/client,-1,-1,6.6,-1,-1,14674,59482
ovn-org/ovn,-1,-1,5.6,-1,-1,12759,86458
ov2slam/ov2slam,-1,195,3.9,-1,-1,54357,119058
ouster-lidar/ouster_example,-1,38,4.9,-1,-1,6489,24880
otland/forgottenserver,-1,-1,6.5,-1,-1,3079,66667
osxmidi/LinVst,-1,-1,3.8,-1,-1,1388,8149
osxfuse/sshfs,-1,-1,3.7,-1,-1,347,4770
ostreedev/ostree,-1,-1,6.5,-1,-1,19023,63939
ossia/score,-1,48,5.7,-1,-1,27104,275889
osrf/car_demo,-1,-1,3.9,-1,-1,313,934
osqp/osqp,-1,55,4.9,-1,-1,5527,20622
ospray/ospray,-1,0,5,-1,-1,15151,172613
osmocom/rtl-sdr,-1,-1,4.4,-1,-1,2006,9381
osmcode/osmium-tool,-1,-1,4.9,-1,-1,5687,34591
osmcode/libosmium,-1,-1,5,-1,-1,13086,52685
osm2pgsql-dev/osm2pgsql,-1,-1,6.9,-1,-1,21886,86606
osandov/drgn,-1,347,5.2,-1,-1,8713,39934
orocos/orocos_kinematics_dynamics,-1,-1,4.5,-1,-1,9578,19422
oreillymedia/Learning-OpenCV-3_examples,-1,-1,3.3,-1,-1,1382,5776
orbitersim/orbiter,-1,-1,4.8,-1,-1,98149,352924
oransel/node-talib,-1,-1,4.1,-1,-1,29582,87574
oracle/graaljs,-1,203,2.9,-1,-1,532555,2947858
openzfsonwindows/ZFSin,-1,-1,4.2,-1,-1,96429,323937
openzfsonosx/zfs,-1,-1,3.6,-1,-1,84689,302127
openxrlab/xrnerf,-1,-1,5.4,-1,-1,48693,230142
openxla/xla,-1,-1,7.2,-1,-1,150785,822684
openwrt/mt76,-1,-1,5.6,-1,-1,2865,84726
openvswitch/ovs,-1,-1,5.8,-1,-1,64845,309935
openvinotoolkit/model_server,-1,3,7,-1,-1,12177,89509
openvehicles/Open-Vehicle-Monitoring-System-3,-1,-1,7.1,-1,-1,128577,383675
openthread/openthread,-1,2,9.4,-1,-1,175962,299206
opensim-org/opensim-core,-1,0,6.2,-1,-1,123234,237239
openscenegraph/OpenSceneGraph,-1,-1,5.6,-1,-1,59738,418739
openppl-public/ppl.cv,-1,-1,6.3,-1,-1,49473,128755
openpbs/openpbs,-1,-1,5.5,-1,-1,109677,214013
openmv/openmv,-1,-1,4.8,-1,-1,689627,1449085
openmm/openmm,-1,-1,5.4,-1,-1,85189,269144
openldap/openldap,-1,1197,6.2,-1,-1,49628,336451
opengm/opengm,-1,-1,5.2,-1,-1,19749,115629
openglsuperbible/sb7code,-1,-1,3.8,-1,-1,9438,60941
openglredbook/examples,-1,-1,3.8,-1,-1,9589,64421
opengl-tutorials/ogl,-1,0,2.1,-1,-1,102512,359500
opengisch/QField,-1,-1,6.9,-1,-1,8061,34283
opengauss-mirror/openGauss-server,-1,-1,3.4,-1,-1,528092,1707666
openfheorg/openfhe-development,-1,-1,6.2,-1,-1,41889,81639
openenclave/openenclave,-1,53,6.9,-1,-1,47619,187387
openctp/openctp,-1,-1,4.4,-1,-1,84286,111019
opencog/atomspace,-1,-1,4.6,-1,-1,23418,39914
openbsd/src,-1,102,2.8,-1,-1,3518007,17473527
openblack/openblack,-1,-1,4.5,-1,-1,8401,54852
openappsec/openappsec,-1,-1,5.3,-1,-1,23412,166536
openai/retro,-1,539,2.6,-1,-1,250889,897543
openai/procgen,-1,-1,3.3,-1,-1,200,8452
openSUSE/snapper,-1,139,5.7,-1,-1,4346,26892
openSUSE/libsolv,-1,-1,5.7,-1,-1,6769,71255
openLuat/LuatOS,-1,1837,5,-1,-1,568979,3757992
open62541/open62541,-1,0,5.7,-1,-1,24731,148875
open5gs/open5gs,-1,0,5.1,-1,-1,93074,1088998
open-watcom/open-watcom-v2,-1,-1,3.8,-1,-1,618996,2182519
open-telemetry/opentelemetry-cpp,-1,64,7.7,-1,-1,15164,63611
open-obfuscator/o-mvll,-1,-1,5.1,-1,-1,636,4320
open-license-manager/licensecc,-1,-1,4.1,-1,-1,2308,7071
onqtam/rcrl,-1,-1,4.4,-1,-1,155,984
onnx/onnx-tensorrt,-1,-1,6.1,-1,-1,2649,13455
onnx/onnx-mlir,-1,-1,7.8,-1,-1,25107,72457
onlytailei/CppRobotics,-1,-1,3.7,-1,-1,335,3163
oneapi-src/oneMKL,-1,0,7.6,-1,-1,23217,200322
oneapi-src/oneDAL,-1,-1,8,-1,-1,114069,264315
oneapi-src/oneAPI-samples,-1,-1,4.8,-1,-1,93397,227840
omnirom/android_bootable_recovery,-1,-1,1.9,-1,-1,37888,166389
omnigres/omnigres,-1,1566,4.1,-1,-1,7313,63374
olikraus/u8glib,-1,-1,4.1,-1,-1,31830,222930
olav-st/screencloud,-1,-1,3.7,-1,-1,2247,9817
okdshin/PicoSHA2,-1,0,4.8,-1,-1,24,582
okbob/pspg,-1,49,5.2,-1,-1,2485,23454
oetiker/rrdtool-1.x,-1,-1,5.4,-1,-1,6102,39300
odygrd/quill,-1,74,5.8,-1,-1,6806,34041
octobanana/peaclock,-1,-1,4.4,-1,-1,365,10059
octobanana/fltrdr,-1,-1,4.4,-1,-1,313,7991
oclint/oclint,-1,-1,3.8,-1,-1,484,21868
oceanbase/miniob,-1,-1,7,-1,-1,8276,26890
obsproject/obs-websocket,-1,-1,5.4,-1,-1,5319,8321
obsproject/obs-browser,-1,-1,5.5,-1,-1,466,4966
obsproject/obs-amd-encoder,-1,-1,4,-1,-1,3025,14436
obs-ndi/obs-ndi,-1,-1,5.4,-1,-1,1267,3544
obgm/libcoap,-1,-1,6.6,-1,-1,13885,53606
o0o0o0o0o0o0o/image-processing-from-scratch,-1,0,4.4,-1,-1,40591,177529
nxrighthere/ENet-CSharp,-1,0,4.4,-1,-1,163,3804
nxp-imx/mfgtools,-1,-1,5.4,-1,-1,1654,9769
nvpro-samples/vk_raytracing_tutorial_KHR,-1,-1,5.5,-1,-1,5616,17038
nvpro-samples/vk_raytrace,-1,-1,5.1,-1,-1,1056,2895
nvpro-samples/vk_mini_path_tracer,-1,-1,5,-1,-1,1775,5288
nvpro-samples/optix_advanced_samples,-1,-1,3.5,-1,-1,20080,124480
nvpro-samples/gl_occlusion_culling,-1,-1,4.6,-1,-1,333,2772
nvidia-isaac/nvblox,-1,-1,5.3,-1,-1,9118,29366
numberwolf/h265web.js,-1,-1,1.1,-1,-1,153308,1083903
nu774/qaac,-1,-1,3.9,-1,-1,37049,81211
ntop/nDPI,-1,-1,6,-1,-1,21765,94359
ntnu-arl/gbplanner_ros,-1,-1,4.5,-1,-1,1483,14473
nsntrace/nsntrace,-1,-1,4,-1,-1,332,971
nrk/phpiredis,-1,-1,4.1,-1,-1,56,967
nrfconnect/sdk-nrf,-1,-1,4.2,-1,-1,152762,571016
nowrep/obs-vkcapture,-1,0,6,-1,-1,486,5210
notandy/ympd,-1,-1,4.2,-1,-1,502,5470
norlab-ulaval/libpointmatcher,-1,-1,5.6,-1,-1,13987,40200
norlab-ulaval/libnabo,-1,23,5.9,-1,-1,1345,3770
nodejs/node-addon-examples,-1,-1,6.7,-1,-1,533,4332
nodejs/nan,-1,0,6.2,-1,-1,820,9234
node-webrtc/node-webrtc,-1,-1,4.6,-1,-1,1145,8678
node-on-mobile/node-on-android,-1,-1,3.2,-1,-1,17622,38741
nobleo/rviz_satellite,-1,-1,4.6,-1,-1,620,1631
nobleo/full_coverage_path_planner,-1,-1,5.2,-1,-1,602,1542
nnstreamer/nnstreamer,-1,-1,6.8,-1,-1,23491,80807
nmslib/nmslib,-1,-1,2.4,-1,-1,6239,30148
nmoehrle/mvs-texturing,-1,-1,5.5,-1,-1,759,4296
nmikhailov/Validity90,-1,-1,4.3,-1,-1,13089,49101
nm-l2tp/NetworkManager-l2tp,-1,-1,5.6,-1,-1,1812,10986
nladuo/captcha-break,-1,-1,4.3,-1,-1,2159,6982
nkolban/esp32-snippets,-1,-1,4.6,-1,-1,13639,55785
nix-community/nixd,-1,-1,6.7,-1,-1,1746,10904
nitroshare/nitroshare-desktop,-1,-1,4.1,-1,-1,12792,16873
nillerusr/source-engine,-1,-1,4.7,-1,-1,722509,2700423
nihui/opencv-mobile,-1,-1,6.3,-1,-1,2661,22293
nihui/ncnn-android-yolov5,-1,-1,3.6,-1,-1,45,397
nih-at/libzip,-1,0,5.3,-1,-1,5426,16802
nigels-com/glew,-1,-1,5.1,-1,-1,420,3615
niessner/Matterport,-1,-1,2.4,-1,-1,52386,188584
nidium/Nidium,-1,-1,2,-1,-1,4686,48272
nicolasff/webdis,-1,-1,4.5,-1,-1,3208,16916
nickbnf/glogg,-1,-1,4.6,-1,-1,4355,13690
nhorman/dropwatch,-1,-1,5.2,-1,-1,154,1901
nholthaus/units,-1,-1,5.2,-1,-1,2091,5110
ngscopeclient/scopehal-apps,-1,-1,5.8,-1,-1,10094,25795
nfc-tools/mfoc,-1,-1,4.8,-1,-1,586,2106
nfc-tools/mfcuk,-1,-1,4.3,-1,-1,1215,2428
nfc-tools/libnfc,-1,-1,4.7,-1,-1,6136,19650
newaetech/chipwhisperer,-1,-1,4.4,-1,-1,928972,2318157
nevermoe/unity_metadata_loader,-1,-1,4.2,-1,-1,8164,111757
neutrinolabs/xorgxrdp,-1,-1,6.4,-1,-1,2344,12477
networkupstools/nut,-1,0,7.1,-1,-1,31613,112901
netwarm007/GameEngineFromScratch,-1,-1,3.5,-1,-1,3603,58426
netheril96/securefs,-1,-1,5,-1,-1,256,12314
nest/nest-simulator,-1,-1,6.4,-1,-1,55573,114791
nepluno/libwetcloth,-1,-1,4.4,-1,-1,62406,274276
neo-ai/neo-ai-dlr,-1,-1,5.8,-1,-1,7635,21344
nem0/OpenFBX,-1,-1,4,-1,-1,12446,52715
nektra/Deviare2,-1,-1,1.9,-1,-1,70193,204699
ned14/outcome,-1,-1,5,-1,-1,9058,35161
ned14/llfio,-1,-1,4.8,-1,-1,23053,73344
ndrplz/self-driving-car,-1,2,2.1,-1,-1,63980,233966
ndilieto/uacme,-1,-1,4.8,-1,-1,1895,20213
ncmpcpp/ncmpcpp,-1,-1,4.6,-1,-1,3334,24066
nccgroup/phantap,-1,-1,3.5,-1,-1,139,777
nauxliu/opencc4php,-1,-1,4.2,-1,-1,161,161
naturerobots/mesh_navigation,-1,-1,6,-1,-1,3597,6036
nativeformat/NFHTTP,-1,-1,3.7,-1,-1,74732,134313
natanielruiz/android-yolo,-1,0,2.2,-1,-1,138068,638709
nasa/trick,-1,171,6.3,-1,-1,45792,132491
nasa/osal,-1,0,5.9,-1,-1,43353,37280
nasa/astrobee,-1,0,5.9,-1,-1,28357,112722
nanshihui/Scan-T,-1,-1,0,-1,-1,20681,86571
nanopb/nanopb,-1,19,6.7,-1,-1,1590,12593
nanocurrency/nano-node,-1,16,6.8,-1,-1,12454,143324
namazso/MagicSigner,-1,0,3.7,-1,-1,12,84
naev/naev,-1,-1,5.7,-1,-1,43296,116120
naelstrof/slop,-1,-1,5.1,-1,-1,465,3372
naelstrof/maim,-1,-1,5.6,-1,-1,181,2408
nRF24/RF24Mesh,-1,-1,4.7,-1,-1,558,1105
nRF24/RF24,-1,-1,5.5,-1,-1,5928,8294
nCine/nCine,-1,-1,4.6,-1,-1,6925,105351
mysql/mysql-proxy,-1,-1,4.3,-1,-1,7918,27025
myriadrf/LimeSuite,-1,0,4.5,-1,-1,7199,199152
mydumper/mydumper,-1,16,5.7,-1,-1,2510,13298
multipath-tcp/mptcp,-1,-1,3.8,-1,-1,3246285,18263194
mull-project/mull,-1,-1,4.4,-1,-1,10711,34663
muellerberndt/frida-detection,-1,-1,3.7,-1,-1,107,264
muellan/clipp,-1,0,4.3,-1,-1,2394,10253
mudita/MuditaOS,-1,93,6.7,-1,-1,146087,482320
mtytel/helm,-1,-1,4.1,-1,-1,117595,392395
mtrebi/thread-pool,-1,-1,5.4,-1,-1,21,157
mtrebi/memory-allocators,-1,-1,4.3,-1,-1,38,842
msuiche/porosity,-1,-1,3.4,-1,-1,4731,11669
msteinbeck/tinyspline,-1,144,4.1,-1,-1,3606,14770
msoos/cryptominisat,-1,-1,5,-1,-1,8550,63348
mrtazz/restclient-cpp,-1,2,6.1,-1,-1,23016,58506
mrousavy/react-native-multithreading,-1,-1,2.8,-1,-1,58,352
mrousavy/react-native-fast-tflite,-1,-1,5.2,-1,-1,2536,2680
mriscoc/Ender3V2S1,-1,-1,3.9,-1,-1,154988,360596
mrfaptastic/ESP32-HUB75-MatrixPanel-DMA,-1,-1,5.8,-1,-1,3554,9214
mpx/lua-cjson,-1,-1,4.4,-1,-1,850,5221
mpusz/mp-units,-1,-1,5.2,-1,-1,5917,18901
mpromonet/webrtc-streamer,-1,-1,5.3,-1,-1,423,4192
mpartel/bindfs,-1,14,7.3,-1,-1,394,4261
mpark/variant,-1,0,3.8,-1,-1,407,3235
mpark/patterns,-1,0,3.5,-1,-1,228,2596
mp3guy/Kintinuous,-1,-1,4.4,-1,-1,2783,11680
mp3guy/ICPCUDA,-1,-1,4.1,-1,-1,579,1001
mp3guy/ElasticFusion,-1,-1,4.9,-1,-1,1705,7453
mozilla-services/hindsight,-1,-1,5.1,-1,-1,359,5411
mozilla-mobile/mozilla-vpn-client,-1,-1,4.7,-1,-1,6746,59709
mousebird-consulting-inc/WhirlyGlobe,-1,-1,4,-1,-1,85950,237341
motiwari/BanditPAM,-1,31,4.6,-1,-1,2029,3981
mortbopet/Ripes,-1,-1,5.7,-1,-1,4323,26358
morganstanley/hobbes,-1,0,6.3,-1,-1,4900,72718
moretension/duti,-1,-1,4.8,-1,-1,99,982
moonlight-stream/moonlight-embedded,-1,-1,5,-1,-1,2981,11581
monostream/tifig,-1,-1,3.3,-1,-1,97,433
monocasual/giada,-1,-1,5.3,-1,-1,13342,27579
moneymanagerex/moneymanagerex,-1,-1,5.9,-1,-1,8066,74410
monero-project/monero-gui,-1,0,5.9,-1,-1,3106,34333
momotech/MLN,-1,-1,4.1,-1,-1,87378,173694
mogol/flutter_secure_storage,-1,-1,4.8,-1,-1,4366,19462
modm-io/modm,-1,-1,5,-1,-1,40983,109465
moderngpu/moderngpu,-1,-1,4.3,-1,-1,543,4569
mobius3/tweeny,-1,0,4,-1,-1,1029,1300
mmp/pbrt-v4,-1,-1,6.2,-1,-1,15707,356350
mmmovania/opencloth,-1,-1,2.5,-1,-1,7530,59756
mmatyas/supermariowar,-1,-1,4.9,-1,-1,4699,62585
mmatyas/pegasus-frontend,-1,-1,5.2,-1,-1,3637,15685
mlverse/torch,-1,47,5.5,-1,-1,8085,109059
mlivesu/cinolib,-1,77,5.4,-1,-1,99672,396460
mldbai/mldb,-1,4,4,-1,-1,149492,521700
mkeeter/antimony,-1,-1,3.5,-1,-1,22106,71275
mjbots/moteus,-1,0,5,-1,-1,3280,24310
mjakeman/extension-manager,-1,-1,6.1,-1,-1,1840,9727
mitsuba-renderer/enoki,-1,0,4.6,-1,-1,2637,27880
mitchellkrogza/apache-ultimate-bad-bot-blocker,-1,342,3.9,-1,-1,81692,270315
mitchcurtis/slate,-1,-1,3.9,-1,-1,6913,32629
mit-nlp/MITIE,-1,-1,2.5,-1,-1,105197,302181
mit-han-lab/proxylessnas,-1,-1,0.8,-1,-1,44598,91058
mit-acl/mader,-1,0,3.7,-1,-1,3147,42258
mit-acl/faster,-1,0,4.8,-1,-1,1971,9773
milkru/vulkanizer,-1,-1,4.4,-1,-1,22,3705
milesburton/Arduino-Temperature-Control-Library,-1,-1,4.8,-1,-1,329,808
miki151/keeperrl,-1,-1,6.2,-1,-1,13150,121299
mikesart/gpuvis,-1,-1,4.5,-1,-1,10604,72498
mike4192/spotMicro,-1,-1,4.6,-1,-1,386,1573
mikael-s-persson/templight,-1,-1,6,-1,-1,422,3499
miguelfreitas/twister-core,-1,-1,4.8,-1,-1,32298,156328
microsoft/wil,-1,-1,9.2,-1,-1,10331,58759
microsoft/verona,-1,-1,6.1,-1,-1,633,4536
microsoft/service-fabric,-1,-1,6,-1,-1,248997,2073250
microsoft/rDSN,-1,0,3.3,-1,-1,18010,54458
microsoft/nnfusion,-1,0,4.9,-1,-1,31964,158891
microsoft/msquic,-1,-1,8.6,-1,-1,37615,149705
microsoft/llvm-mctoll,-1,-1,5.3,-1,-1,7293,42849
microsoft/glTF-SDK,-1,-1,6.4,-1,-1,887,16525
microsoft/ebpf-for-windows,-1,-1,7.6,-1,-1,42437,185149
microsoft/checkedc,-1,-1,5.7,-1,-1,7177,17832
microsoft/bond,-1,-1,5.3,-1,-1,3325,39600
microsoft/UVAtlas,-1,-1,7.9,-1,-1,3725,32225
microsoft/SymCrypt,-1,0,6.3,-1,-1,24283,99779
microsoft/O-CNN,-1,-1,4.7,-1,-1,2155,24128
microsoft/Freeflow,-1,-1,5.3,-1,-1,16660,87158
microsoft/FX11,-1,-1,5.6,-1,-1,1695,15852
microsoft/Extensible-Storage-Engine,-1,-1,6,-1,-1,87606,487502
microsoft/EdgeML,-1,0,4.5,-1,-1,49381,200797
microsoft/ELL,-1,-1,4.7,-1,-1,34602,144056
microsoft/DiskANN,-1,47,6.3,-1,-1,3299,26934
microsoft/DirectXTex,-1,-1,8,-1,-1,4139,58143
microsoft/DirectXTK12,-1,-1,8,-1,-1,4230,43015
microsoft/DirectXTK,-1,-1,8,-1,-1,3628,36832
microsoft/DirectXShaderCompiler,-1,-1,5.8,-1,-1,430477,1602106
microsoft/DirectXMesh,-1,-1,8,-1,-1,1151,11900
microsoft/DirectXMath,-1,0,8.4,-1,-1,5484,34473
microsoft/BlingFire,-1,-1,4.6,-1,-1,12720,150859
microsoft/Azure-Kinect-Sensor-SDK,-1,-1,5.4,-1,-1,12434,54020
microsoft/Azure-Kinect-Samples,-1,-1,7.1,-1,-1,657,11052
micknoise/Maximilian,-1,-1,5.6,-1,-1,10407,43449
mhogomchungu/sirikali,-1,-1,6,-1,-1,3566,26876
mhogomchungu/media-downloader,-1,-1,5.7,-1,-1,1357,22921
mherb/kalman,-1,-1,4.3,-1,-1,1315,1523
mgdm/Mosquitto-PHP,-1,-1,4.5,-1,-1,92,1870
mfontanini/libtins,-1,-1,5.1,-1,-1,19107,35153
mfontanini/cppkafka,-1,-1,5.9,-1,-1,4805,7465
metacall/core,-1,10,4.3,-1,-1,20779,61342
meshpro/pygalmesh,-1,-1,4.3,-1,-1,199,2309
merryhime/dynarmic,-1,205,5.9,-1,-1,41589,234603
mengzhidaren/Vlc-sdk-lib,-1,-1,2.1,-1,-1,16247,15495
mendsley/bsdiff,-1,20,4.2,-1,-1,130,470
memfault/interrupt,-1,-1,5.5,-1,-1,21552,67150
meiqua/shape_based_matching,-1,-1,4.4,-1,-1,1830,16779
meganz/MEGAsync,-1,-1,5.6,-1,-1,27610,150946
meekrosoft/fff,-1,0,4.1,-1,-1,109,7454
mean00/avidemux2,-1,0,4,-1,-1,98501,798396
me-no-dev/ESPAsyncWebServer,-1,-1,4.5,-1,-1,531,5079
me-no-dev/AsyncTCP,-1,-1,4.9,-1,-1,118,1261
mdbtools/mdbtools,-1,24,4.6,-1,-1,2376,12252
mcu-tools/mcuboot,-1,-1,6.6,-1,-1,25241,57722
mcallegari/qlcplus,-1,0,6,-1,-1,38761,179033
mborgerding/kissfft,-1,10,5.1,-1,-1,548,2801
mbbill/JSC.js,-1,-1,2.1,-1,-1,293321,960375
mayerui/sudoku,-1,-1,6.1,-1,-1,24,910
maximkulkin/esp-homekit,-1,-1,4.1,-1,-1,747,9504
maxbbraun/llama4micro,-1,-1,4.1,-1,-1,227,941
max0x7ba/atomic_queue,-1,-1,5,-1,-1,246,1702
max-moser/network-manager-wireguard,-1,-1,5.8,-1,-1,1525,8408
mavlink/qgroundcontrol,-1,-1,4.1,-1,-1,38892,141888
mavlink/mavros,-1,-1,5.6,-1,-1,5861,19630
mavlink/MAVSDK,-1,45,6.1,-1,-1,40890,469605
mattrajca/sudo-touchid,-1,-1,3.5,-1,-1,14742,60845
mattgodbolt/seasocks,-1,0,5.2,-1,-1,4203,21840
matt-42/vpp,-1,-1,4.3,-1,-1,1905,16215
matt-42/silicon,-1,0,4.1,-1,-1,657,8527
matt-42/lithium,-1,0,4.3,-1,-1,4670,37654
matsumotory/ngx_mruby,-1,-1,5.8,-1,-1,9490,77899
matrixcascade/PainterEngine,-1,-1,7.1,-1,-1,4292,105753
mate-desktop/mate-desktop,-1,-1,5.9,-1,-1,3116,17600
matanui159/ReplaySorcery,-1,-1,4.2,-1,-1,943,3710
marzer/tomlplusplus,-1,0,5.5,-1,-1,10759,74751
martinruenz/maskfusion,-1,-1,3.8,-1,-1,2815,10387
martinruenz/co-fusion,-1,-1,4.5,-1,-1,2342,8571
martinrotter/rssguard,-1,-1,3.8,-1,-1,90766,211589
martinmoene/span-lite,-1,28,4,-1,-1,307,4703
martin-ger/esp32_nat_router,-1,-1,6,-1,-1,162,2301
mariusae/trickle,-1,-1,4.8,-1,-1,895,4742
marian-nmt/marian,-1,58,4.4,-1,-1,97898,253796
mariadb-corporation/MaxScale,-1,-1,3.3,-1,-1,131611,423751
margelo/react-native-skottie,-1,-1,4.6,-1,-1,73,477
margelo/react-native-quick-crypto,-1,-1,5.2,-1,-1,1969,4409
marcj/TypeRunner,-1,0,3.9,-1,-1,17452,30543
mapnik/mapnik,-1,0,5.8,-1,-1,28954,160287
maplibre/maplibre-native,-1,-1,6,-1,-1,132893,364725
mapbox/earcut.hpp,-1,-1,5.8,-1,-1,1796,5520
maoabc/nmmp,-1,37,3.5,-1,-1,13009,277434
manutalcual/winredock,-1,-1,3.8,-1,-1,721,2613
manisandro/gImageReader,-1,-1,4.9,-1,-1,3401,29259
manhofer/Line3Dpp,-1,-1,4.1,-1,-1,7786,13607
managarm/mlibc,-1,-1,6.7,-1,-1,9528,70276
managarm/managarm,-1,-1,6.8,-1,-1,5213,83032
man-group/ArcticDB,-1,0,6.6,-1,-1,18265,156448
malwares/Botnet,-1,-1,1.9,-1,-1,62240,366608
maltejur/discord-screenaudio,-1,-1,4.4,-1,-1,59,1311
makermoekoe/Picoclick-C3,-1,-1,3.7,-1,-1,439,2103
mahilab/mahi-gui,-1,-1,4.3,-1,-1,30719,259490
maharmstone/ntfs2btrfs,-1,-1,3.6,-1,-1,1413,7984
magwyz/pastec,-1,-1,4.3,-1,-1,2197,7917
magma/magma,-1,0,5.5,-1,-1,62362,200631
magenta/ddsp-vst,-1,-1,4.4,-1,-1,696,2737
maestron/botnets,-1,-1,1.9,-1,-1,168653,1242936
madsen/vbindiff,-1,-1,3.5,-1,-1,766,1936
madlib/archived_madlib,-1,0,3.7,-1,-1,12232,60323
madeye/proxydroid,-1,-1,2.6,-1,-1,11542,33912
mackyle/sqlite,-1,-1,6.2,-1,-1,102134,282887
maciejczyzewski/libchaos,-1,-1,3.6,-1,-1,280,1971
macchina-io/macchina.io,-1,-1,3,-1,-1,386827,2224909
mabeijianxi/small-video-record,-1,-1,2.4,-1,-1,154277,952487
maHidaka/ros_face,-1,-1,4.4,-1,-1,691,59214
m5stack/M5StickC,-1,-1,4.7,-1,-1,6034,91384
m5stack/M5Stack,-1,-1,4.8,-1,-1,7091,245040
m4dEngi/RemotePlayWhatever,-1,-1,3.5,-1,-1,8,928
m-schuetz/compute_rasterizer,-1,540,3,-1,-1,39640,197037
lzhiyong/termux-ndk,-1,-1,3.9,-1,-1,200,1400
lynckia/licode,-1,-1,4,-1,-1,15348,66200
lxqt/qtermwidget,-1,-1,7.6,-1,-1,5798,13787
lxqt/qterminal,-1,-1,7.8,-1,-1,973,5237
lxi-tools/lxi-tools,-1,-1,5.2,-1,-1,2047,5781
lxc/lxcfs,-1,-1,8,-1,-1,1100,9979
lwindolf/liferea,-1,-1,5.6,-1,-1,11605,28172
lvgl/lv_port_esp32,-1,-1,4.6,-1,-1,70,166
luvit/luv,-1,-1,6.1,-1,-1,933,6500
luohenyueji/OpenCV-Practical-Exercise,-1,-1,2.5,-1,-1,3113,12597
luncliff/coroutine,-1,-1,3.7,-1,-1,1878,6926
lumapu/ahoy,-1,-1,4.7,-1,-1,1517,12959
luke-jr/bfgminer,-1,-1,4.2,-1,-1,4801,67308
lukasvst/dm-vio,-1,0,4.8,-1,-1,7930,25365
luigifreda/plvs,-1,78,5.6,-1,-1,41699,171986
luciusDXL/TheForceEngine,-1,-1,3.9,-1,-1,47984,333391
luau-lang/luau,-1,4,6.7,-1,-1,13110,178873
luajit-remake/luajit-remake,-1,-1,4.7,-1,-1,27969,121928
lqian/light-LPR,-1,-1,2.8,-1,-1,3461,10589
lpereira/hardinfo,-1,-1,4.9,-1,-1,6901,35891
loveyacper/ananas,-1,-1,4.1,-1,-1,1054,11259
lovebrew/lovepotion,-1,-1,5,-1,-1,6263,72494
lorenwel/linefit_ground_segmentation,-1,-1,4.1,-1,-1,52,783
loot/loot,-1,-1,5.4,-1,-1,4030,24200
logicalclocks/rondb,-1,251,4.9,-1,-1,1230134,3809224
log4cplus/log4cplus,-1,-1,6,-1,-1,7056,19768
loentar/ngrest,-1,-1,4.3,-1,-1,7254,14977
locusrobotics/robot_navigation,-1,-1,3.7,-1,-1,11526,18209
locusrobotics/fuse,-1,-1,5.6,-1,-1,23544,31944
